film,filmLabel,realisateurLabel,duree,genreLabel,dateLabel,note
http://www.wikidata.org/entity/Q113171,Une femme d'affaires,Alan J. Pakula,115,drame,1982-04-15T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q113171,Une femme d'affaires,Alan J. Pakula,115,drame,1982-07-05T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q113171,Une femme d'affaires,Alan J. Pakula,115,drame,1982-07-16T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q113171,Une femme d'affaires,Alan J. Pakula,115,drame,1982-07-30T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q113171,Une femme d'affaires,Alan J. Pakula,115,drame,1982-09-02T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q113171,Une femme d'affaires,Alan J. Pakula,115,drame,1982-10-29T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q113171,Une femme d'affaires,Alan J. Pakula,115,drame,1982-12-03T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q113171,Une femme d'affaires,Alan J. Pakula,115,drame,1982-12-23T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q113171,Une femme d'affaires,Alan J. Pakula,115,drame,1983-05-13T00:00:00Z,6.4/10
http://www.wikidata.org/entity/Q114115,Henry V,Kenneth Branagh,137,drame,1989-01-01T00:00:00Z,98%
http://www.wikidata.org/entity/Q114115,Henry V,Kenneth Branagh,137,drame,1990-12-13T00:00:00Z,98%
http://www.wikidata.org/entity/Q114435,Jimmy Reardon,William Richert,90,drame,1988-02-26T00:00:00Z,4.8/10
http://www.wikidata.org/entity/Q114819,Dune,David Lynch,137,film et téléfilm d'action,1984-12-14T00:00:00Z,5.9/10
http://www.wikidata.org/entity/Q116468,Runaway : L'Évadé du futur,Michael Crichton,99,film et téléfilm d'action,1984-01-01T00:00:00Z,4.8/10
http://www.wikidata.org/entity/Q116468,Runaway : L'Évadé du futur,Michael Crichton,99,film et téléfilm d'action,1984-12-14T00:00:00Z,4.8/10
http://www.wikidata.org/entity/Q116468,Runaway : L'Évadé du futur,Michael Crichton,99,film et téléfilm d'action,1985-03-08T00:00:00Z,4.8/10
http://www.wikidata.org/entity/Q116852,Batman,Tim Burton,126,film et téléfilm d'action,1989-01-01T00:00:00Z,69/100
http://www.wikidata.org/entity/Q116852,Batman,Tim Burton,126,film et téléfilm d'action,1989-06-23T00:00:00Z,69/100
http://www.wikidata.org/entity/Q116852,Batman,Tim Burton,126,film et téléfilm d'action,1989-09-13T00:00:00Z,69/100
http://www.wikidata.org/entity/Q116852,Batman,Tim Burton,126,film et téléfilm d'action,1989-10-20T00:00:00Z,69/100
http://www.wikidata.org/entity/Q116852,Batman,Tim Burton,126,film et téléfilm d'action,1989-10-26T00:00:00Z,69/100
http://www.wikidata.org/entity/Q118985,La Promise,Franc Roddam,118,film et téléfilm de fantasy,1985-08-16T00:00:00Z,4.3/10
http://www.wikidata.org/entity/Q118985,La Promise,Franc Roddam,118,film et téléfilm de fantasy,1985-10-17T00:00:00Z,4.3/10
http://www.wikidata.org/entity/Q118985,La Promise,Franc Roddam,119,film et téléfilm de fantasy,1985-08-16T00:00:00Z,4.3/10
http://www.wikidata.org/entity/Q118985,La Promise,Franc Roddam,119,film et téléfilm de fantasy,1985-10-17T00:00:00Z,4.3/10
