film,filmLabel,image,realisateurLabel,dureeLabel
http://www.wikidata.org/entity/Q4525511,Kapelusz pana Anatola,http://commons.wikimedia.org/wiki/Special:FilePath/Modelska%20Fijewski%20%E2%80%93%20Kapelusz%20pana%20Anatola%201957.jpg,Jan Rybkowski,88
http://www.wikidata.org/entity/Q4526234,Route 666,http://commons.wikimedia.org/wiki/Special:FilePath/US%20666.svg,William Wesley,86
http://www.wikidata.org/entity/Q4527728,Q4527728,http://commons.wikimedia.org/wiki/Special:FilePath/Shumi-gorodok-1939.jpg,Mikola Sadkovich,
http://www.wikidata.org/entity/Q4528249,Q4528249,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A1%D0%BE%D0%BB%D0%B4%D0%B0%D1%82%20%D1%81%20%D1%84%D1%80%D0%BE%D0%BD%D1%82%D0%B0.jpg,Vladimir Legoshin,75
http://www.wikidata.org/entity/Q4532119,Enthusiasm,http://commons.wikimedia.org/wiki/Special:FilePath/Enthusiasm%201.png,Dziga Vertov,67
http://www.wikidata.org/entity/Q4532933,Neighbors,http://commons.wikimedia.org/wiki/Special:FilePath/Eugeniusz%20Bodo%20Mae%20West.jpg,Leon Trystan,
http://www.wikidata.org/entity/Q4534640,Young Pushkin,http://commons.wikimedia.org/wiki/Special:FilePath/Junost%20poeta.jpg,Abram Naroditsky,
http://www.wikidata.org/entity/Q4535752,I Love You Too,http://commons.wikimedia.org/wiki/Special:FilePath/Diamond%20Valley%20Railway%20engine%20sheds%20panorama.jpg,Daina Reid,103
http://www.wikidata.org/entity/Q4536318,Jadzia,http://commons.wikimedia.org/wiki/Special:FilePath/Jadzia%201936.jpg,Mieczysław Krawicz,
http://www.wikidata.org/entity/Q4536759,Yakov Sverdlov,http://commons.wikimedia.org/wiki/Special:FilePath/A%20screenshot%20of%20Sverdlov%20movie%2C%201940.%20Yakov%20Sverdlov%20%28Leonid%20Lyubashevsky%29%20with%20gun.jpg,Sergei Yutkevich,109
http://www.wikidata.org/entity/Q4537774,Q4537774,http://commons.wikimedia.org/wiki/Special:FilePath/Alexandra%20Rebikova%20Coachman.jpg,Yevgeni Bauer,
http://www.wikidata.org/entity/Q4540370,&ME,http://commons.wikimedia.org/wiki/Special:FilePath/AndMEcast.jpg,Norbert ter Hall,88
http://www.wikidata.org/entity/Q4547312,111 First Street,http://commons.wikimedia.org/wiki/Special:FilePath/111wiki.jpg,,
http://www.wikidata.org/entity/Q4595879,One Direction: This Is Us,http://commons.wikimedia.org/wiki/Special:FilePath/One%20Direction%20at%20the%20Logies%20Awards%202012.jpg,Morgan Spurlock,92
http://www.wikidata.org/entity/Q4615208,De Voortrekkers,http://commons.wikimedia.org/wiki/Special:FilePath/Dick%20Cruikshanks%20as%20Piet%20Retief%2C%201916%2C%20The%20Voortrekkers.jpg,Harold M. Shaw,
http://www.wikidata.org/entity/Q4634799,"31 minutos, la película",http://commons.wikimedia.org/wiki/Special:FilePath/31%20minutos%20o%20filme%20poster.jpg,Álvaro Díaz,84
http://www.wikidata.org/entity/Q4634799,"31 minutos, la película",http://commons.wikimedia.org/wiki/Special:FilePath/31%20minutos%20o%20filme%20poster.jpg,Pedro Peirano,84
http://www.wikidata.org/entity/Q4636522,3 Nuts in Search of a Bolt,http://commons.wikimedia.org/wiki/Special:FilePath/Ziva%20Rodann%20in%20%273%20Nuts%20in%20Search%20of%20a%20Bolt%27%2C%201964.jpg,Tommy Noonan,
http://www.wikidata.org/entity/Q4668985,Abraham Lincoln's Clemency,http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20Lincoln%27s%20Clemency.jpg,Theodore Wharton,
http://www.wikidata.org/entity/Q4673650,Achhoot Kanya,http://commons.wikimedia.org/wiki/Special:FilePath/Achhut%20Kanya2.jpg,Franz Osten,
http://www.wikidata.org/entity/Q4684032,Adolescencia,http://commons.wikimedia.org/wiki/Special:FilePath/Adolescencia%2C%20afiche%2C%201942.png,Francisco Múgica,86
http://www.wikidata.org/entity/Q4690548,After Midnight,http://commons.wikimedia.org/wiki/Special:FilePath/After%20Midnight%20%281927%20film%29.jpg,Monta Bell,70
http://www.wikidata.org/entity/Q4690581,After Tonight,http://commons.wikimedia.org/wiki/Special:FilePath/Connie%20Bennett%20and%20Gilbert%20Roland%20in%20%27After%20Tonight%27%2C%201933.jpg,George Archainbaud,71
http://www.wikidata.org/entity/Q4694846,"Ah, Wilderness!",http://commons.wikimedia.org/wiki/Special:FilePath/Ah%20Wilderness%20film%20poster.jpg,Clarence Brown,98
http://www.wikidata.org/entity/Q4695062,Ahen senso,http://commons.wikimedia.org/wiki/Special:FilePath/Hideko%20Takamine%20and%20Setsuko%20Hara%20in%20Ahen%20sens%C5%8D%2C%201943.jpg,Masahiro Makino,
http://www.wikidata.org/entity/Q4699475,The Mountain Pass of Love and Hate,http://commons.wikimedia.org/wiki/Special:FilePath/Aizo%20toge%20film%20poster.jpg,Kenji Mizoguchi,102
http://www.wikidata.org/entity/Q4700522,Akcja pod Arsenałem,http://commons.wikimedia.org/wiki/Special:FilePath/Zdj%C4%99cie%20z%20planu%20filmu%20Akcja%20pod%20Arsena%C5%82em.jpg,Jan Łomnicki,93
http://www.wikidata.org/entity/Q4714434,Alejandra,http://commons.wikimedia.org/wiki/Special:FilePath/Alejandra%201956.jpg,Carlos Schlieper,86
http://www.wikidata.org/entity/Q4721979,Alfonsina,http://commons.wikimedia.org/wiki/Special:FilePath/Amelia%20Bence%20and%20Guillermo%20Murray%2C%20in%20Alfonsina%2C%201957%20film.jpg,Kurt Land,90
http://www.wikidata.org/entity/Q4725598,Alias Jimmy Valentine,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Haines%201928.jpg,Jack Conway,
http://www.wikidata.org/entity/Q4725601,Alias Mary Flynn,http://commons.wikimedia.org/wiki/Special:FilePath/Alias%20Mary%20Flynn%20ad%20from%20Exhibitor%27s%20Trade%20Review%20%28weekly%2C%20May%2030%2C%201925%20to%20August%2029%2C%201925%29%20%28page%20173%20crop%29.jpg,Ralph Ince,60
http://www.wikidata.org/entity/Q4725608,Alias the Deacon,http://commons.wikimedia.org/wiki/Special:FilePath/Ned%20Sparks%2C%20Ralph%20Graves%2C%20June%20Marlowe%2C%20Jean%20Hersholt%2C%20and%20Tom%20Kennedy%20in%20Alias%20the%20Deacon.jpg,Edward Sloman,
http://www.wikidata.org/entity/Q4729634,All Soul's Eve,http://commons.wikimedia.org/wiki/Special:FilePath/Allsoulseve-1921-newspaperad.jpg,Chester M. Franklin,
http://www.wikidata.org/entity/Q4730121,All the Fine Young Cannibals,http://commons.wikimedia.org/wiki/Special:FilePath/All%20the%20fine%20young%20cannibals%20poster.jpg,Michael Anderson,112
http://www.wikidata.org/entity/Q4732210,One Year Later,http://commons.wikimedia.org/wiki/Special:FilePath/One%20Year%20Later%20%281933%29%20lobby%20card%201.jpg,E. Mason Hopper,69
http://www.wikidata.org/entity/Q4734445,Along Came Ruth,http://commons.wikimedia.org/wiki/Special:FilePath/Along%20Came%20Ruth%20%281924%29%201.jpg,Edward F. Cline,53
http://www.wikidata.org/entity/Q4739830,Amandus,http://commons.wikimedia.org/wiki/Special:FilePath/Amandus%20Brochure%201966%201.jpg,France Štiglic,
http://www.wikidata.org/entity/Q4741407,Ambición,http://commons.wikimedia.org/wiki/Special:FilePath/Ambici%C3%B3n.jpg,Adelqui Migliar,72
http://www.wikidata.org/entity/Q4741480,Ambikapathy,http://commons.wikimedia.org/wiki/Special:FilePath/Ambikapathy%201937%20poster.jpg,Ellis R. Dungan,
http://www.wikidata.org/entity/Q4742709,America,http://commons.wikimedia.org/wiki/Special:FilePath/Neil%20Hamilton%20and%20Carol%20Dempster%20in%20America.jpg,D. W. Griffith,141
http://www.wikidata.org/entity/Q4743001,American Aristocracy,http://commons.wikimedia.org/wiki/Special:FilePath/American%20Aristocracy%201921%20newspaperad.jpg,Lloyd Ingraham,52
http://www.wikidata.org/entity/Q4743156,American Beauty,http://commons.wikimedia.org/wiki/Special:FilePath/Lloyd%20Hughes%20and%20Billie%20Dove%20in%20American%20Beauty.jpg,Richard Wallace,
http://www.wikidata.org/entity/Q4744394,American Manners,http://commons.wikimedia.org/wiki/Special:FilePath/American%20Manners%20%281924%29.jpg,James W. Horne,60
http://www.wikidata.org/entity/Q4747589,Amor,http://commons.wikimedia.org/wiki/Special:FilePath/Amor%281940%29.jpg,Luis Bayón Herrera,106
http://www.wikidata.org/entity/Q4747626,Amor en el Aire,http://commons.wikimedia.org/wiki/Special:FilePath/Roc%C3%ADo%20D%C3%BArcal%20y%20Palito%20Ortega%20en%20Amor%20en%20el%20aire%20%281967%29.png,Luis César Amadori,100
http://www.wikidata.org/entity/Q4747628,Amor prohibido,http://commons.wikimedia.org/wiki/Special:FilePath/Jorge%20Mistral%20con%20uniforme%20militar%20y%20Zully%20Moreno.jpg,Luis César Amadori,99
http://www.wikidata.org/entity/Q4748824,Amsterdam Affair,http://commons.wikimedia.org/wiki/Special:FilePath/Guido%20de%20Moor%2C%20Catherine%20von%20Schell%20en%20Piet%20R%C3%B6mer%20%281967%29.jpg,Gerry O'Hara,
http://www.wikidata.org/entity/Q4750179,An Old-Fashioned Young Man,http://commons.wikimedia.org/wiki/Special:FilePath/An%20Old-Fashioned%20Young%20Man%201917%20newspaper.jpg,Lloyd Ingraham,
http://www.wikidata.org/entity/Q4942745,Boo Moon,http://commons.wikimedia.org/wiki/Special:FilePath/Casper%20The%20Friendly%20Ghost%20-%20Boo%20Moon%20%281953%29.png,Isadore Sparber,
http://www.wikidata.org/entity/Q4942745,Boo Moon,http://commons.wikimedia.org/wiki/Special:FilePath/Casper%20The%20Friendly%20Ghost%20-%20Boo%20Moon%20%281953%29.png,Seymour Kneitel,
http://www.wikidata.org/entity/Q4943506,Boomerang Bill,http://commons.wikimedia.org/wiki/Special:FilePath/Boomerang%20Bill%20-%20newspaperad%20-%201922.jpg,Tom Terriss,
http://www.wikidata.org/entity/Q4946624,Borrowed Finery,http://commons.wikimedia.org/wiki/Special:FilePath/Borrowedfinery-1925-lobbycard.jpg,Oscar Apfel,70
http://www.wikidata.org/entity/Q4949145,Bottom of the Sea,http://commons.wikimedia.org/wiki/Special:FilePath/El%20fondo%20del%20mar.png,Damián Szifron,91
http://www.wikidata.org/entity/Q4949410,Bought and Paid For,http://commons.wikimedia.org/wiki/Special:FilePath/Bought%20and%20Paid%20For%201922%20newspaperad.jpg,William Churchill deMille,60
http://www.wikidata.org/entity/Q4949874,Bound and Gagged,http://commons.wikimedia.org/wiki/Special:FilePath/Bound%20and%20Gagged%20%281919%29%20-%201.jpg,George B. Seitz,
http://www.wikidata.org/entity/Q4949881,Bound in Morocco,http://commons.wikimedia.org/wiki/Special:FilePath/Bound%20in%20Morocco1918newspaperad.jpg,Allan Dwan,64
http://www.wikidata.org/entity/Q4951596,Box of Death,http://commons.wikimedia.org/wiki/Special:FilePath/Jukeomiui%20sangja%20poster.jpg,Kim Ki-young,
http://www.wikidata.org/entity/Q4956299,Bran Nue Dae,http://commons.wikimedia.org/wiki/Special:FilePath/Bourne%20%26%20Inglis%20Store%2C%20Broome%2C%20Western%20Australia%2001.jpg,Rachel Perkins,85
http://www.wikidata.org/entity/Q4956701,Branding Broadway,http://commons.wikimedia.org/wiki/Special:FilePath/Branding%20Broadway%20poster.jpg,William S. Hart,
http://www.wikidata.org/entity/Q4962722,Brewster's Millions,http://commons.wikimedia.org/wiki/Special:FilePath/Brewster%27s%20Millions%20lobby%20card.JPG,Allan Dwan,79
http://www.wikidata.org/entity/Q4966110,Bride for Sale,http://commons.wikimedia.org/wiki/Special:FilePath/Claudette%20Colbert%20The%20Photoplayer%201949.jpg,William D. Russell,87
http://www.wikidata.org/entity/Q4966120,Bridegroom,http://commons.wikimedia.org/wiki/Special:FilePath/Bridegroom%20%28film%29.jpg,Linda Bloodworth-Thomason,80
http://www.wikidata.org/entity/Q4966124,Brideless Groom,http://commons.wikimedia.org/wiki/Special:FilePath/Bridelessgroom%201sht.jpg,Edward Bernds,16
http://www.wikidata.org/entity/Q4966188,Bridge,http://commons.wikimedia.org/wiki/Special:FilePath/Qiao%20%281949%29.jpg,Bin Wang,
http://www.wikidata.org/entity/Q4967450,Bright Lights,http://commons.wikimedia.org/wiki/Special:FilePath/Brightlights-1925-lobbycard.jpg,Robert Z. Leonard,70
http://www.wikidata.org/entity/Q4972408,Broadway Babies,http://commons.wikimedia.org/wiki/Special:FilePath/Broadway%20Babies%201929%20lobby%20card.JPG,Mervyn LeRoy,86
http://www.wikidata.org/entity/Q4972466,Broadway Lady,http://commons.wikimedia.org/wiki/Special:FilePath/Broadway%20Lady.jpg,Wesley Ruggles,60
http://www.wikidata.org/entity/Q4973368,Broken Fetters,http://commons.wikimedia.org/wiki/Special:FilePath/Broken%20Fetters.jpg,Rex Ingram,
http://www.wikidata.org/entity/Q4973424,Broken Laws,http://commons.wikimedia.org/wiki/Special:FilePath/Broken%20Laws%20%281924%29%20poster.jpg,Roy William Neill,70
http://www.wikidata.org/entity/Q4975677,Brothers Under the Skin,http://commons.wikimedia.org/wiki/Special:FilePath/Brothersundertheskin1922-lobbycard.jpg,E. Mason Hopper,60
http://www.wikidata.org/entity/Q4976395,Brown of Harvard,http://commons.wikimedia.org/wiki/Special:FilePath/Brown%20of%20Harvard%20%281918%29%20-%20Ad%201.jpg,Harry Beaumont,
http://www.wikidata.org/entity/Q4984869,Non-chan Kumo ni Noru,http://commons.wikimedia.org/wiki/Special:FilePath/Non-chan%20kumo%20ni%20noru%20poster.jpg,Fumindo Kurata,
http://www.wikidata.org/entity/Q4987224,Bulat-Batır,http://commons.wikimedia.org/wiki/Special:FilePath/Bulat-Bat%C4%B1r%20aff%C4%B1che%201928.jpg,Yuri Tarich,81
http://www.wikidata.org/entity/Q4989688,Call Girl,http://commons.wikimedia.org/wiki/Special:FilePath/Josefin%20Asplund%20och%20Sofia%20Karemyr%20fr%C3%A5n%20Call%20Girl.jpg,Mikael Marcimain,140
http://www.wikidata.org/entity/Q4996527,Bull's Eye,http://commons.wikimedia.org/wiki/Special:FilePath/Bull%27s%20Eye%20%281917%29%20-%201.jpg,James W. Horne,
http://www.wikidata.org/entity/Q4996713,Bulldog Drummond's Bride,http://commons.wikimedia.org/wiki/Special:FilePath/Bulldog%20Drummond%27s%20Bride%20%281939%29%201.jpg,James P. Hogan,56
http://www.wikidata.org/entity/Q4999812,Burning Annie,http://commons.wikimedia.org/wiki/Special:FilePath/BurningAnnie%20dvdcover.jpg,Van Flesher,
http://www.wikidata.org/entity/Q5001997,Busman's Honeymoon,http://commons.wikimedia.org/wiki/Special:FilePath/Haunted%20Honeymonn%20%281940%29.png,Arthur B. Woods,99
http://www.wikidata.org/entity/Q5002835,Butter Fingers,http://commons.wikimedia.org/wiki/Special:FilePath/Butter%20Fingers%20%281925%29%20-%201.jpg,Del Lord,16
http://www.wikidata.org/entity/Q5003819,By Right of Purchase,http://commons.wikimedia.org/wiki/Special:FilePath/By%20Right%20of%20Purchase%20%281918%29%20-%20Ad%201.jpg,Charles Miller,
http://www.wikidata.org/entity/Q5005551,Będzie lepiej,http://commons.wikimedia.org/wiki/Special:FilePath/Wajda%2C%20Siela%C5%84ski%2C%20Vogelfanger.jpg,Michał Waszyński,
http://www.wikidata.org/entity/Q5011552,CIA contro KGB,http://commons.wikimedia.org/wiki/Special:FilePath/Laure%20Dechasnel%20dans%20L%27ordre%20et%20la%20s%C3%A9curit%C3%A9%20du%20monde%20de%20Claude%20d%27Anna.jpg,Claude d'Anna,105
http://www.wikidata.org/entity/Q4752758,Anchorman 2: The Legend Continues,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Cast%20Anchorman%202013.jpg,Adam McKay,119
http://www.wikidata.org/entity/Q4754322,Andhaman Kaidhi,http://commons.wikimedia.org/wiki/Special:FilePath/Andaman%20Kaidhi%201952.jpg,,
http://www.wikidata.org/entity/Q4759981,Qeysar,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%82%DB%8C%D8%B5%D8%B1%20%28%D9%BE%D9%88%D8%B3%D8%AA%D8%B1%20%DB%B2%29.jpg,Masoud Kimiai,100
http://www.wikidata.org/entity/Q4767137,Anna Karenina,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20Karenina1915scene%20newspaper.jpg,J. Gordon Edwards,
http://www.wikidata.org/entity/Q4769210,Annie-for-Spite,http://commons.wikimedia.org/wiki/Special:FilePath/Annie%20for%20Spite.jpg,James Kirkwood,
http://www.wikidata.org/entity/Q4769346,Annie Laurie,http://commons.wikimedia.org/wiki/Special:FilePath/Lillian%20Gish%20in%20Annie%20Laurie%20%281927%20film%29.jpg,John S. Robertson,90
http://www.wikidata.org/entity/Q4770569,Ansel Adams: A Documentary Film,http://commons.wikimedia.org/wiki/Special:FilePath/Ansel%20Adams%20and%20camera.jpg,Ric Burns,
http://www.wikidata.org/entity/Q4776016,"Anton Spelec, Sharp-Shooter",http://commons.wikimedia.org/wiki/Special:FilePath/Anton%20%C5%A0pelec%20ostrost%C5%99elec%20%28Vlasta%20Burian%2C%20R%C5%AF%C5%BEena%20%C5%A0lemrov%C3%A1%29.jpg,Martin Frič,80
http://www.wikidata.org/entity/Q4778227,Anybody Here Seen Kelly?,http://commons.wikimedia.org/wiki/Special:FilePath/Anybody%20Here%20Seen%20Kelly%20%281928%29%20-%201.jpg,William Wyler,80
http://www.wikidata.org/entity/Q4778624,Aoi sanmyaku,http://commons.wikimedia.org/wiki/Special:FilePath/Yoko%20Sugi%20and%20Setsuko%20Hara%20in%20Aoi%20Sanmyaku.jpg,Tadashi Imai,92
http://www.wikidata.org/entity/Q4779157,Apart from You,http://commons.wikimedia.org/wiki/Special:FilePath/Apart%20from%20You-2%201933.jpeg,Mikio Naruse,
http://www.wikidata.org/entity/Q4782076,April Showers,http://commons.wikimedia.org/wiki/Special:FilePath/April%20Showers%20lobby%20card.jpg,Tom Forman,
http://www.wikidata.org/entity/Q4783371,Arabian Love,http://commons.wikimedia.org/wiki/Special:FilePath/Arabian%20Love%20%281922%29%20-%204.jpg,Jerome Storm,50
http://www.wikidata.org/entity/Q4787693,Zoop in Africa,http://commons.wikimedia.org/wiki/Special:FilePath/ZOOP%20in%20Afrika%20promotie%20bus%20Vivienne%20van%20den%20Assem%20Sander%20Jan%20Klerk.JPG,Dennis Bots,
http://www.wikidata.org/entity/Q4787693,Zoop in Africa,http://commons.wikimedia.org/wiki/Special:FilePath/ZOOP%20in%20Afrika%20promotie%20bus%20Vivienne%20van%20den%20Assem%20Sander%20Jan%20Klerk.JPG,Johan Nijenhuis,
http://www.wikidata.org/entity/Q4788360,Are Parents People?,http://commons.wikimedia.org/wiki/Special:FilePath/Florence%20Vidor%20and%20Adolphe%20Menjou%20in%20Are%20Parents%20People.jpg,Malcolm St. Clair,70
http://www.wikidata.org/entity/Q4788487,Are You a Mason?,http://commons.wikimedia.org/wiki/Special:FilePath/Areyouamason-movieposter-1915-famousplayers-bw.jpg,Thomas N. Heffron,
http://www.wikidata.org/entity/Q4791287,Arizona Days,http://commons.wikimedia.org/wiki/Special:FilePath/Arizona%20Days%20%281928%29%20-%20Montgomery%20%26%20Custer.jpg,J. P. McGowan,44
http://www.wikidata.org/entity/Q4791310,The Arizona Express,http://commons.wikimedia.org/wiki/Special:FilePath/Arizona%20Express%20lobby%20card%202.jpg,Tom Buckingham,76
http://www.wikidata.org/entity/Q4791496,Arizona to Broadway,http://commons.wikimedia.org/wiki/Special:FilePath/Arizona%20to%20Broadway%20lobby%20card.jpg,James Tinling,66
http://www.wikidata.org/entity/Q4795654,Around the World in Eighteen Days,http://commons.wikimedia.org/wiki/Special:FilePath/Around%20the%20World%20in%20Eighteen%20Days%20%281923%29%20-%201.jpg,B. Reeves Eason,
http://www.wikidata.org/entity/Q4795654,Around the World in Eighteen Days,http://commons.wikimedia.org/wiki/Special:FilePath/Around%20the%20World%20in%20Eighteen%20Days%20%281923%29%20-%201.jpg,Robert F. Hill,
http://www.wikidata.org/entity/Q4796293,Arrêtez-moi,http://commons.wikimedia.org/wiki/Special:FilePath/Arr%C3%AAtez-moi%20avp%202013%202.jpg,Jean-Paul Lilienfeld,99
http://www.wikidata.org/entity/Q4796943,Art Machine,http://commons.wikimedia.org/wiki/Special:FilePath/Artmachine.jpg,Doug Karr,
http://www.wikidata.org/entity/Q4802632,Aryamala,http://commons.wikimedia.org/wiki/Special:FilePath/Aryamala-song-book-cover.jpg,Boman Irani,
http://www.wikidata.org/entity/Q4803890,Escape,http://commons.wikimedia.org/wiki/Special:FilePath/Poster%20-%20Escape%20%281940%29%2001.jpg,Mervyn LeRoy,102
http://www.wikidata.org/entity/Q4804886,Ashes of Vengeance,http://commons.wikimedia.org/wiki/Special:FilePath/Scene%20from%20Ashes%20of%20Vengeance.jpg,Frank Lloyd,111
http://www.wikidata.org/entity/Q4805757,Ashok Kumar,http://commons.wikimedia.org/wiki/Special:FilePath/Ashokkumar1941.jpg,,
http://www.wikidata.org/entity/Q4808863,Assignment in Brittany,http://commons.wikimedia.org/wiki/Special:FilePath/Susan%20Peters%20and%20Jean-Pierre%20Aumont%2C%201943.png,Jack Conway,
http://www.wikidata.org/entity/Q4812241,Así es el tango,http://commons.wikimedia.org/wiki/Special:FilePath/As%C3%AD%20es%20el%20tango.jpg,Eduardo Morera,105
http://www.wikidata.org/entity/Q4812356,"At Last, Okemah!",http://commons.wikimedia.org/wiki/Special:FilePath/AtLastOkemahPoster.jpg,Michael Glover Smith,
http://www.wikidata.org/entity/Q4817961,Attack of the Giant Leeches,http://commons.wikimedia.org/wiki/Special:FilePath/Leeches%20poster-page-001.jpg,Bernard L. Kowalski,62
http://www.wikidata.org/entity/Q4817980,Attack of the Puppet People,http://commons.wikimedia.org/wiki/Special:FilePath/Attack%20of%20the%20Puppet%20People%20Poster.jpg,Bert Ira Gordon,79
http://www.wikidata.org/entity/Q4819970,Auditions,http://commons.wikimedia.org/wiki/Special:FilePath/Santa%20Monica%20at%20St%20Andrews%2C%20Hollywood%203.jpg,Harry Hurwitz,
http://www.wikidata.org/entity/Q4820305,Auf Wiedersehen,http://commons.wikimedia.org/wiki/Special:FilePath/Auf%20Wiedersehen%201961%20Logo%20001.svg,Harald Philipp,98
http://www.wikidata.org/entity/Q4827148,The White Lady,http://commons.wikimedia.org/wiki/Special:FilePath/Wojciech%20Gerson%20-%20Zjawa%20Barbary%20Radziwi%C5%82%C5%82%C3%B3wny.jpg,Zdeněk Podskalský,92
http://www.wikidata.org/entity/Q4902898,Dark River,http://commons.wikimedia.org/wiki/Special:FilePath/Hugo%20del%20carril%201952.jpg,Hugo del Carril,85
http://www.wikidata.org/entity/Q4906171,Big Red Car,http://commons.wikimedia.org/wiki/Special:FilePath/Wiggles%202007%20Lineup.jpg,Phillip Cullen,
http://www.wikidata.org/entity/Q4906549,Big Timber,http://commons.wikimedia.org/wiki/Special:FilePath/Big%20Timber%20-%201917.jpg,William Desmond Taylor,50
http://www.wikidata.org/entity/Q4906555,Big Time,http://commons.wikimedia.org/wiki/Special:FilePath/Big%20Time%20ad%20in%20The%20Film%20Daily%2C%20Jan-Jun%201929%20%28page%201457%20crop%29.jpg,Kenneth Hawks,
http://www.wikidata.org/entity/Q4912051,Bilwamangal,http://commons.wikimedia.org/wiki/Special:FilePath/Billwamangal.jpg,Rustomji Dhotiwala,
http://www.wikidata.org/entity/Q4918944,Bits of Life,http://commons.wikimedia.org/wiki/Special:FilePath/Bitsoflife-newspaperadvert-1922.jpg,Marshall Neilan,60
http://www.wikidata.org/entity/Q4920353,Black Beauty,http://commons.wikimedia.org/wiki/Special:FilePath/Black%20Beauty%201921.jpg,David Smith,
http://www.wikidata.org/entity/Q4921450,Black Pearl,http://commons.wikimedia.org/wiki/Special:FilePath/Czarna%20Per%C5%82a%201934.jpg,Michał Waszyński,75
http://www.wikidata.org/entity/Q4922844,Blackfish,http://commons.wikimedia.org/wiki/Special:FilePath/Tilikum%20%28orca%29%20%28Shamu%29.jpg,Gabriela Cowperthwaite,83
http://www.wikidata.org/entity/Q4923129,Blackmail,http://commons.wikimedia.org/wiki/Special:FilePath/Blackmail%20%281939%20film%29%20poster.jpg,H. C. Potter,81
http://www.wikidata.org/entity/Q4926503,Blind Alleys,http://commons.wikimedia.org/wiki/Special:FilePath/Blind%20Alleys%20lobby%20card.jpg,Frank Tuttle,
http://www.wikidata.org/entity/Q4926558,Blind Hearts,http://commons.wikimedia.org/wiki/Special:FilePath/Blind%20Hearts%201921.jpg,Rowland V. Lee,
http://www.wikidata.org/entity/Q4926777,Blinky,http://commons.wikimedia.org/wiki/Special:FilePath/Blinky%20theater%20card.jpg,Edward Sedgwick,60
http://www.wikidata.org/entity/Q4927218,Blockade,http://commons.wikimedia.org/wiki/Special:FilePath/Blockade%20FilmPoster.jpeg,George B. Seitz,
http://www.wikidata.org/entity/Q4929288,Blue Jeans,http://commons.wikimedia.org/wiki/Special:FilePath/%27Blue%20Jeans%27.jpg,John H. Collins,84
http://www.wikidata.org/entity/Q4930192,Bluebeard's 8th Wife,http://commons.wikimedia.org/wiki/Special:FilePath/Bluebeard%27s%20Eighth%20Wife%20lobby%20card.jpg,Sam Wood,60
http://www.wikidata.org/entity/Q4934662,Bobbie of the Ballet,http://commons.wikimedia.org/wiki/Special:FilePath/Bobbie%20of%20the%20Ballet.jpg,Joe De Grasse,
http://www.wikidata.org/entity/Q4938013,Bohaterowie Sybiru,http://commons.wikimedia.org/wiki/Special:FilePath/Hero%20of%20Siiberia.jpg,Michał Waszyński,
http://www.wikidata.org/entity/Q4940454,Bambaiwali,http://commons.wikimedia.org/wiki/Special:FilePath/Bambaiwali%201941.jpg,Homi Wadia,
http://www.wikidata.org/entity/Q5019485,Calendar Girl,http://commons.wikimedia.org/wiki/Special:FilePath/Calendar%20Girl%20lobby%20card.jpg,Allan Dwan,
http://www.wikidata.org/entity/Q5021557,Call Me Mister,http://commons.wikimedia.org/wiki/Special:FilePath/Betty%20Grable%20-%201951.JPG,Lloyd Bacon,96
http://www.wikidata.org/entity/Q5022179,Calling Philo Vance,http://commons.wikimedia.org/wiki/Special:FilePath/Calling%20Philo%20Vance%2C%20starring%20James%20Stephenson%20and%20Edward%20Brophy%2C%201940.jpg,William Clemens,62
http://www.wikidata.org/entity/Q5025865,Camel Through the Eye of a Needle,http://commons.wikimedia.org/wiki/Special:FilePath/Velbloud%20uchem%20jehly%20poster%20CS.jpg,Hugo Haas,86
http://www.wikidata.org/entity/Q5025865,Camel Through the Eye of a Needle,http://commons.wikimedia.org/wiki/Special:FilePath/Velbloud%20uchem%20jehly%20poster%20CS.jpg,Otakar Vávra,86
http://www.wikidata.org/entity/Q5026610,Camille,http://commons.wikimedia.org/wiki/Special:FilePath/Camille-1916-newspaperad.jpg,Albert Capellani,
http://www.wikidata.org/entity/Q5033855,Canto de amor,http://commons.wikimedia.org/wiki/Special:FilePath/Canto%20de%20amor%201940.jpg,Julio Irigoyen,
http://www.wikidata.org/entity/Q5036532,Captain Alvarez,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20Alvarez-movie-ad.jpg,Rollin S. Sturgeon,
http://www.wikidata.org/entity/Q5036567,Captain Blood,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20blood%20ver2.jpg,David Smith,110
http://www.wikidata.org/entity/Q5036696,Captain John Smith and Pocahontas,http://commons.wikimedia.org/wiki/Special:FilePath/Captain%20John%20Smith%20and%20Pocahontas%20Poster.jpg,Lew Landers,75
http://www.wikidata.org/entity/Q5036799,Captain Sindbad,http://commons.wikimedia.org/wiki/Special:FilePath/MainTitleCaptSindbad1963Trailer.jpg,Byron Haskin,85
