régionCNC;N° auto;nom;région administrative;adresse;code INSEE;commune;population de la commune;DEP;N°UU;unité urbaine;population unité urbaine;situation géographique;écrans;fauteuils;semaines d'activité;séances;entrées 2022;entrées 2021;évolution entrées;tranche d'entrées;programmateur;AE;catégorie Art et Essai;label Art et Essai;genre;multiplexe;zone de la commune;nombre de films programmés;nombre de films inédits;nombre de films en semaine 1;PdM en entrées des films français;PdM en entrées des films américains;PdM en entrées des films européens;PdM en entrées des autres films;films Art et Essai;PdM en entrées des films Art et Essai;latitude;longitude;geolocalisation
3;576000;PATHE ATLANTIS;PAYS DE LA LOIRE;8 ALLEE LA PEROUSE;44162;Saint-Herblain;49801;44;44701;Nantes;688577;04-Unités urbaines de 100 000 hbts ou plus;14;2985;53;22146;482439;318917;51.2741559716164;De 450 à 700 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;B;326;238;188;27.8847741787129;53.9201237548734;13.6324772924441;4.56262477396967;104;3.18877844323895;47.222987;-1.628379;47.222987, -1.628379
4;23131;CASINO;OCCITANIE;2 PLACE DESPOURRINS;65025;Argelès-Gazost;3069;65;65204;Argelès-Gazost;7092;06-autres communes et unités urbaines;1;288;53;545;9128;4412;106.890299184044;De 5 à 10 000 entrées;;OUI;E;;FIXE;NON;C;254;218;52;57.4123059229442;24.634847613571;13.9390454284071;4.01380103507763;150;39.2754456584244;43.005826;-0.095968;43.005826, -0.095968
4;56475;LE RENOIR;NOUVELLE AQUITAINE;RUE DU 14 JUILLET;40046;Biscarrosse;14393;40;40302;Biscarrosse;14393;06-autres communes et unités urbaines;4;536;53;5463;82663;53693;53.9548916991042;De 80 à 100 000 entrées;;OUI;E;RDJPPR;FIXE;NON;I;360;253;109;38.3193715976037;45.6312610305998;11.7477441646573;4.30162320713913;192;14.8015113475354;44.39654;-1.166475;44.39654, -1.166475
4;225444;GRAND ECRAN;NOUVELLE AQUITAINE;56 AVENUE GALLIENI;33243;Libourne;24941;33;33401;Libourne;36490;05-Unités urbaines de 20 000 à 100 000 hbts;10;1367;53;12878;189641;107903;75.7513692853767;De 150 à 200 000 entrées;GRAND ECRAN;OUI;D;RDJP;FIXE;OUI;C;380;272;223;38.9106672694875;45.9455865535491;11.8055370867796;3.33820909018377;183;14.8565197734103;44.913546;-0.237461;44.913546, -0.237461
4;322592;SALLE DE CINEMA;NOUVELLE AQUITAINE;ARENES;40233;Pouillon;3169;40;40202;Pouillon;5839;06-autres communes et unités urbaines;1;288;44;323;8265;3676;124.836779107726;De 5 à 10 000 entrées;;OUI;E;;ITINERANT;NON;C;176;134;0;68.4737772539776;11.6234531526223;13.5385975250442;6.36417206835592;89;48.7625220978197;43.608168;-0.998487;43.608168, -0.998487
4;447605;MJC VERDUN SUR GARONNE;OCCITANIE;15 RUE CLEMENCE ISAURE;82190;Verdun-sur-Garonne;4900;82;82104;Verdun-sur-Garonne;4900;06-autres communes et unités urbaines;1;98;49;374;4996;3063;63.1080639895527;De 2 à 5 000 entrées;;OUI;E;;FIXE;NON;I;242;202;0;52.3756906077348;25.8342541436464;14.4088397790055;7.38121546961326;118;29.1270718232044;43.851122;1.234903;43.851122, 1.234903
5;50033;CINOS;HAUTS DE FRANCE;442, RUE DE L'IMPÉRATRICE;62108;Berck;13778;62;62401;Berck;44883;05-Unités urbaines de 20 000 à 100 000 hbts;3;566;51;4332;104723;70702;48.118865095754;De 100 à 150 000 entrées;;OUI;D;JP;FIXE;NON;C;270;207;89;44.4012178619756;40.5897609382048;11.4625620207488;3.54645917907082;121;9.10107502631183;50.408345;1.593105;50.408345, 1.593105
5;427703;FOYER;HAUTS DE FRANCE;1 BIS, RUE ALBERT SAMAIN;59592;Thumeries;4001;59;756;Douai - Lens;510310;04-Unités urbaines de 100 000 hbts ou plus;1;270;44;276;13020;7143;82.2763544729106;De 10 à 20 000 entrées;;NON;NON;;FIXE;NON;B;126;101;1;44.995125121872;36.3909652258694;13.8771530711732;4.73675658108547;24;18.2889177770556;50.471998;3.073172;50.471998, 3.073172
5;430620;LES 3 AS;HAUTS DE FRANCE;43 RUE DE LONDRES;62826;Le Touquet-Paris-Plage;4527;62;62401;Berck;44883;05-Unités urbaines de 20 000 à 100 000 hbts;5;445;53;8659;82072;60561;35.5195587919618;De 80 à 100 000 entrées;;OUI;D;PR;FIXE;NON;B;400;274;198;55.9030695467352;30.8313973604864;9.71281696406505;3.55271612871336;230;20.5933962730463;50.524614;1.585193;50.524614, 1.585193
6;45602;L'ORON;AUVERGNE-RHONE-ALPES;2 AV MICHEL VILLAZ;38034;Beaurepaire;5088;38;38202;Beaurepaire;6063;06-autres communes et unités urbaines;2;374;32;1025;25558;29080;-12.111416781293;De 20 à 30 000 entrées;;OUI;E;JP;FIXE;NON;C;170;129;21;61.2470626367393;23.782513572644;12.5313994003727;2.4390243902439;79;28.5714285714286;45.338891;5.057286;45.338891, 5.057286
6;95413;ASTREE;AUVERGNE-RHONE-ALPES;7 BOULEVARD DU THEATRE;73065;Chambéry;60749;73;73601;Chambéry;202124;04-Unités urbaines de 100 000 hbts ou plus;4;584;53;6144;90735;54980;65.0327391778829;De 80 à 100 000 entrées;;OUI;B;RDJPPR;FIXE;NON;C;318;181;155;70.805330377145;6.39853114390633;12.568419593986;10.2277188849627;265;86.9038545924848;45.566066;5.923359;45.566066, 5.923359
6;138712;OLYMPIA;BOURGOGNE-FRANCHE-COMTE;16 AV DU MARECHAL FOCH;21231;Dijon;162454;21;21701;Dijon;253465;04-Unités urbaines de 100 000 hbts ou plus;10;1634;51;15321;182059;140325;29.7409584892215;De 150 à 200 000 entrées;;NON;NON;;FIXE;OUI;C;174;134;120;27.7669794770405;53.0082704463813;14.9575339032608;4.26721617331737;40;7.0073236612737;47.323594;5.030088;47.323594, 5.030088
6;240661;SALLE SAINT MICHEL;BOURGOGNE-FRANCHE-COMTE;3 RUE AUBERT;25356;Maîche;4362;25;25109;Maîche;4362;06-autres communes et unités urbaines;1;320;50;393;12959;6078;113.211582757486;De 10 à 20 000 entrées;;OUI;E;;FIXE;NON;I;137;115;2;58.9300640847033;19.476177208136;6.53849726014675;15.055261447014;42;27.2685056190211;47.252947;6.800494;47.252947, 6.800494
6;426533;AGORA;AUVERGNE-RHONE-ALPES;23 RUE PIERRE CHEVENARD;69248;Thizy-les-Bourgs;6061;69;69203;Thizy;6061;06-autres communes et unités urbaines;2;333;50;881;7191;4258;68.8821042743072;De 5 à 10 000 entrées;;OUI;E;;FIXE;NON;I;185;148;11;61.7417876241406;25.0878533231474;7.53246753246753;5.63789152024446;76;29.7937356760886;46.030249;4.313447;46.030249, 4.313447
6;439942;LUX;AUVERGNE-RHONE-ALPES;36 BD DU GENERAL DE GAULLE;26362;Valence;65709;26;651;Valence;135081;04-Unités urbaines de 100 000 hbts ou plus;2;377;48;1535;26902;14541;85.0079086720308;De 20 à 30 000 entrées;;OUI;B;RDJPPR;FIXE;NON;C;163;60;42;63.8158977453508;12.4197706950464;16.144604750672;7.61972680893082;133;88.4579516155576;44.930191;4.893946;44.930191, 4.893946
6;702550;LOUIS NODON;AUVERGNE-RHONE-ALPES;RUE FERDINAND BUISSON;7338;Vernoux-en-Vivarais;2003;7;0;Zone rurale;14908533;04-Unités urbaines de 100 000 hbts ou plus;1;195;53;515;11645;7022;65.8359441754486;De 10 à 20 000 entrées;;OUI;E;RDJPPR;FIXE;NON;R;211;156;1;54.2129795625672;23.1086410899964;13.6787378988885;8.99964144854787;152;63.6159913947651;44.89487;4.642625;44.89487, 4.642625
6;715100;CINEVAL;AUVERGNE-RHONE-ALPES;PLACE DU 8 MAI 1945;69255;Vaugneray;6193;69;758;Lyon;1720030;04-Unités urbaines de 100 000 hbts ou plus;1;196;53;694;26710;16013;66.8019733966152;De 20 à 30 000 entrées;;OUI;C;;FIXE;NON;B;244;196;0;62.3911602209945;23.3325966850829;9.33922651933702;4.93701657458564;133;37.5160220994475;45.736994;4.657674;45.736994, 4.657674
7;84831;CINETOILE ROCHEVILLE;PROVENCE-ALPES-COTE D'AZUR;2 AVENUE FRANKLIN ROOSEVELT;6030;Le Cannet;42524;6;6701;Nice;966577;04-Unités urbaines de 100 000 hbts ou plus;1;88;53;755;12453;4407;182.573179033356;De 10 à 20 000 entrées;;OUI;C;;FIXE;NON;B;235;196;0;60.5896560339802;20.8878154409928;11.9930040809528;6.52952444407429;121;44.7155825768302;43.56912;7.005225;43.56912, 7.005225
7;172961;CASINO;PROVENCE-ALPES-COTE D'AZUR;11 COURS FORBIN;13041;Gardanne;21850;13;759;Marseille - Aix-en-Provence;1630325;04-Unités urbaines de 100 000 hbts ou plus;2;163;44;2534;21821;15846;37.7066767638521;De 20 à 30 000 entrées;;OUI;C;;FIXE;NON;B;238;180;22;69.4554064719811;15.2722967640095;9.82636148382005;5.44593528018942;149;55.1055643251776;43.454749;5.470731;43.454749, 5.470731
6;338461;CINE CHAPLIN;AUVERGNE-RHONE-ALPES;31 RUE JULES GUESDE;42186;Rive-de-Gier;15208;42;753;Saint-Étienne;380055;04-Unités urbaines de 100 000 hbts ou plus;2;384;53;2919;41593;26293;58.1903928802343;De 40 à 50 000 entrées;;OUI;C;JPPR;FIXE;NON;B;343;230;39;55.0720288115246;27.8866091891302;11.6201025864891;5.42125941285605;201;43.8748226563353;45.528846;4.614829;45.528846, 4.614829
6;345631;QUINSONNET;BOURGOGNE-FRANCHE-COMTE;RUE DES ECOLES;39470;Les Rousses;3738;39;0;Zone rurale;14908533;04-Unités urbaines de 100 000 hbts ou plus;2;291;53;1743;17686;11068;59.7940007228045;De 10 à 20 000 entrées;;OUI;E;;FIXE;NON;R;208;177;54;47.9359389454209;39.0899629972248;10.7018963922294;2.27220166512488;85;19.1662812210916;46.484074;6.058293;46.484074, 6.058293
6;387191;L ATMOSPHERE SALLE A PREJEAN;AUVERGNE-RHONE-ALPES;PLACE PIERRE DESCOTES;73236;Saint-Genix-sur-Guiers;2962;73;167;Aoste;5894;06-autres communes et unités urbaines;1;147;49;620;8236;5065;62.6061204343534;De 5 à 10 000 entrées;;OUI;E;JP;FIXE;NON;B;202;169;0;73.311170212766;15.7712765957447;6.84840425531915;4.06914893617021;114;46.5691489361702;45.599999;5.633175;45.599999, 5.633175
6;427042;LE PARNAL;AUVERGNE-RHONE-ALPES;GRAND RUE;74282;Fillière;9781;74;0;Zone rurale;14908533;04-Unités urbaines de 100 000 hbts ou plus;1;114;53;377;11260;4103;174.43334145747;De 10 à 20 000 entrées;;OUI;E;JPPR;FIXE;NON;R;146;93;1;70.7408957722897;13.5412306404353;9.79489326077857;5.92298032649644;98;60.6215989953956;45.99595;6.239124;45.99595, 6.239124
6;446901;LE SLALOM;AUVERGNE-RHONE-ALPES;ALPES DE VENOSC;38253;Les Deux Alpes;1979;38;0;Zone rurale;14908533;04-Unités urbaines de 100 000 hbts ou plus;2;280;40;676;10349;4459;132.09239739852;De 10 à 20 000 entrées;;NON;NON;;FIXE;NON;R;172;152;38;46.5026674570243;39.5080023710729;11.2329579134558;2.75637225844695;56;10.9958506224066;44.995012;6.117879;44.995012, 6.117879
6;456493;LES 400 COUPS SALLE;AUVERGNE-RHONE-ALPES;60 RUE DE LA BARMONDIERE;69264;Villefranche-sur-Saône;36419;69;758;Lyon;1720030;04-Unités urbaines de 100 000 hbts ou plus;3;392;50;2810;53076;31238;69.9084448428196;De 50 à 80 000 entrées;;OUI;C;RDJPPR;FIXE;NON;B;272;146;60;77.763238601513;7.54855857697812;7.71621345328154;6.97198936822736;226;85.3199754651401;45.989404;4.716509;45.989404, 4.716509
6;469500;CINEMA GRENETTE;AUVERGNE-RHONE-ALPES;PLACE DE LA VICTOIRE;43268;Yssingeaux;7743;43;43201;Yssingeaux;7743;06-autres communes et unités urbaines;2;252;53;1656;31491;20035;57.1799351135513;De 30 à 40 000 entrées;;OUI;E;JP;FIXE;NON;I;240;187;29;56.2408710662595;29.1362368875315;11.0675873058027;3.55530474040632;121;20.9899083787014;45.143821;4.124759;45.143821, 4.124759
7;33801;PATHE CAP SUD;PROVENCE-ALPES-COTE D'AZUR;ZONE COMMERCIALE CAP SUD;84007;Avignon;92277;84;754;Avignon;470065;04-Unités urbaines de 100 000 hbts ou plus;14;2604;53;22381;398668;237519;67.8467827836931;De 300 à 450 000 entrées;PATHE-GAUMONT;NON;NON;;FIXE;OUI;C;314;249;200;28.8360664440405;55.025645822221;12.0271196038232;4.11116812991524;110;4.71660671265809;43.929048;4.837198;43.929048, 4.837198
7;88236;VEO CASTELNAUDARY;OCCITANIE;39, BOULEVARD GENERAL LAPASSET;11076;Castelnaudary;12978;11;11302;Castelnaudary;14399;06-autres communes et unités urbaines;3;447;53;4165;61517;32897;86.9988144815637;De 50 à 80 000 entrées;;OUI;E;JP;FIXE;NON;C;337;245;101;48.4877335554838;35.7146500280522;11.2939696356619;4.50364678080212;167;23.3478977881297;43.320632;1.951331;43.320632, 1.951331
7;121792;CINEMA L ALBA;CORSE;CAMPING ALIVETU FG ST ANTOINE;2B096;Corte;7665;2B;2B203;Corte;7665;06-autres communes et unités urbaines;2;232;52;2549;26166;14876;75.8940575423501;De 20 à 30 000 entrées;;NON;NON;;FIXE;NON;I;222;134;43;31.1392906677234;46.4790964929661;17.1824846443432;5.19912819496731;95;11.43253417872;42.301162;9.151626;42.301162, 9.151626
7;164831;LE BOURGUET;PROVENCE-ALPES-COTE D'AZUR;PLACE DU BOURGUET;4088;Forcalquier;5210;4;4202;Forcalquier;6590;06-autres communes et unités urbaines;1;135;49;1086;24007;13874;73.0358944788814;De 20 à 30 000 entrées;;OUI;E;RDJPPR;FIXE;NON;C;255;178;3;68.4891087390436;12.735398767682;9.80647400850473;8.96901848476959;215;83.0816627614337;43.959829;5.781061;43.959829, 5.781061
7;253313;SALLE DES FETES;OCCITANIE;SALLE DES FETES;66107;Maury;801;66;0;Zone rurale;14908533;04-Unités urbaines de 100 000 hbts ou plus;1;260;49;327;12992;8178;58.8652482269504;De 10 à 20 000 entrées;;OUI;E;;ITINERANT;NON;R;121;94;21;66.2916209293816;24.2682034394438;6.90633004024881;2.53384559092572;43;20.2067325283571;42.814211;2.600537;42.814211, 2.600537
7;263261;COMOEDIA;PROVENCE-ALPES-COTE D'AZUR;15 RUE LOUIS CASTAGNE;13063;Miramas;26807;13;759;Marseille - Aix-en-Provence;1630325;04-Unités urbaines de 100 000 hbts ou plus;1;165;50;1396;20299;7304;177.916210295728;De 20 à 30 000 entrées;;OUI;C;JP;FIXE;NON;B;262;178;3;55.6170212765957;20.8145896656535;14.1276595744681;9.44072948328267;171;54.7537993920973;43.581558;5.001721;43.581558, 5.001721
7;297871;FORUM;PROVENCE-ALPES-COTE D'AZUR;RUE DU PARLEMENT;84087;Orange;29103;84;754;Avignon;470065;04-Unités urbaines de 100 000 hbts ou plus;3;283;53;3029;30580;18781;62.8241307704595;De 30 à 40 000 entrées;;OUI;C;;FIXE;NON;B;160;127;68;51.27969850893;36.1133868589218;9.84761592659348;2.75929870555465;59;15.9069310175324;44.137785;4.809487;44.137785, 4.809487
7;418651;LE CINEMATOGRAPHE;PROVENCE-ALPES-COTE D'AZUR;PLACE DE LA MAIRIE;4197;Sainte-Tulle;3559;4;4401;Manosque;32595;05-Unités urbaines de 20 000 à 100 000 hbts;1;218;46;332;4533;2571;76.3127187864644;De 2 à 5 000 entrées;;OUI;D;;FIXE;NON;B;222;193;0;64.6702557200538;19.3584567070435;8.79318079856438;7.17810677433827;113;45.9847465231045;43.786667;5.762877;43.786667, 5.762877
7;723120;CINEMA GALAXY;CORSE;MULINACCIU;2A139;Lecci;1920;2A;0;Zone rurale;14908533;04-Unités urbaines de 100 000 hbts ou plus;4;619;53;7468;106081;59711;77.6573830617474;De 100 à 150 000 entrées;;OUI;E;RDJP;FIXE;NON;R;365;273;141;40.4382887863652;43.3589430739314;11.4576581385595;4.74511000114386;185;12.9465817668815;41.672626;9.302129;41.672626, 9.302129
8;189741;MEGAREX;GRAND EST;5 RUE GEORGES MELIES;67180;Haguenau;36009;67;67501;Haguenau;61305;05-Unités urbaines de 20 000 à 100 000 hbts;10;1650;53;10982;192583;44229;335.422460376676;De 150 à 200 000 entrées;;NON;NON;;FIXE;OUI;C;188;150;140;28.5571481379282;54.1773614965299;13.8860109022185;3.37947946332346;33;2.56519724476886;48.80003;7.834416;48.80003, 7.834416
8;207170;ESPACE RHENAN;GRAND EST;2, ALLÉE EUGÈNE MOSER;68163;Kembs;5721;68;68205;Kembs;9870;06-autres communes et unités urbaines;1;244;44;92;3981;2351;69.332199064228;De 2 à 5 000 entrées;;NON;NON;;FIXE;NON;C;79;64;0;54.6273546273546;22.3587223587224;17.1444171444171;5.86950586950587;14;13.7592137592138;47.668953;7.496743;47.668953, 7.496743
8;282651;LE PALACE;GRAND EST;BOULEVARD DE COLMAR;68224;Mulhouse;109285;68;68701;Mulhouse;249916;04-Unités urbaines de 100 000 hbts ou plus;8;854;53;15001;83249;54759;52.0279771361785;De 80 à 100 000 entrées;UGC;NON;NON;;FIXE;OUI;C;337;236;225;56.1764670097699;25.285006874232;12.9710065578956;5.56751955810247;205;44.1179691207067;47.755602;7.334726;47.755602, 7.334726
8;356024;LE CUBIC;GRAND EST;133, GRAND'RUE;67437;Saverne;11602;67;67307;Saverne;19139;06-autres communes et unités urbaines;2;411;53;2431;41642;28447;46.3845045171723;De 40 à 50 000 entrées;;OUI;E;JP;FIXE;NON;C;296;196;98;40.3023447141094;33.1910736322501;21.7117441382147;4.79483751542575;148;28.1365693130399;48.739119;7.36694;48.739119, 7.36694
8;358333;SELECT;GRAND EST;48 RUE DU PRESIDENT POINCARE;67462;Sélestat;19530;67;67306;Sélestat;19530;06-autres communes et unités urbaines;3;594;53;4444;73035;46818;55.997693194925;De 50 à 80 000 entrées;;OUI;E;JP;FIXE;NON;I;277;191;101;37.190106127552;43.4171082728345;15.480131274241;3.91265432537258;133;14.0508900791339;48.257586;7.452058;48.257586, 7.452058
9;204451;CASINO;GRAND EST;8 RUE DE FRANCHEPRE;54280;Jœuf;6636;54;454;Joeuf;23314;05-Unités urbaines de 20 000 à 100 000 hbts;1;234;51;481;10862;6050;79.5371900826446;De 10 à 20 000 entrées;;OUI;D;;FIXE;NON;C;128;101;0;58.5892739738894;21.6398985629755;14.6050530665915;5.16577439654363;71;46.6422466422466;49.229366;6.019184;49.229366, 6.019184
9;720551;MA JESTIC - ESPACE DES LUMIERES;BOURGOGNE-FRANCHE-COMTE;16 RUE COURVOISIER;70550;Vesoul;15626;70;70401;Vesoul;29433;05-Unités urbaines de 20 000 à 100 000 hbts;10;1961;53;16957;221525;141891;56.1233622992297;De 200 à 300 000 entrées;;OUI;D;;FIXE;OUI;C;463;309;202;42.7650844065836;40.6950806429404;10.7507091254578;5.78912582501813;252;14.0902540000184;47.634045;6.139787;47.634045, 6.139787
1;55;ELYSEES LINCOLN;ILE-DE-FRANCE;14 RUE LINCOLN;75108;Paris 8e Arrondissement;36218;75;851;Paris;10949158;01-Paris;3;448;51;4424;38400;23042;66.6522003298325;De 30 à 40 000 entrées;;OUI;A;RD;FIXE;NON;C;157;104;85;64.7954858535552;4.97509801843806;19.0791565116033;11.1502596164035;120;88.4894563950408;48.870512;2.303157;48.870512, 2.303157
1;311;GRAND REX;ILE-DE-FRANCE;5 BD POISSONNIERE;75102;Paris 2e Arrondissement;21277;75;851;Paris;10949158;01-Paris;7;4274;53;10059;619648;473518;30.8604952715631;De 450 à 700 000 entrées;;NON;NON;;FIXE;NON;C;212;116;102;9.11686985960628;65.3736941057896;13.3328810755981;12.1765549590061;34;2.4365385485111;48.86872;2.347608;48.86872, 2.347608
1;9600;MK2 BIBLIOTHEQUE;ILE-DE-FRANCE;128 A 162 AVENUE DE FRANCE;75113;Paris 13e Arrondissement;179013;75;851;Paris;10949158;01-Paris;16;2952;53;34289;803575;593144;35.4772196970719;De 700 000 à 1 million d'entrées;MK2;NON;NON;;FIXE;OUI;C;426;316;294;28.8532658739691;45.8487218752502;16.88986307951;8.40814917127072;217;28.8657768836576;48.833718;2.373922;48.833718, 2.373922
2;23323;LE FIGUIER BLANC;ILE-DE-FRANCE;3TER RUE GREGOIRE COLLAS;95018;Argenteuil;109058;95;851;Paris;10949158;03-Grande couronne;3;826;50;3159;46061;29726;54.9518939648792;De 40 à 50 000 entrées;;OUI;C;JPPR;FIXE;NON;B;244;174;44;48.1388306545539;29.5411134404845;11.8611693454461;10.4588865595155;152;41.667831353366;48.943679;2.24855;48.943679, 2.24855
2;341652;LE TRIANON;ILE-DE-FRANCE;PL CARNOT ET 1 RUE ETIENNE DOLET;93063;Romainville;31554;93;851;Paris;10949158;02-Petite Couronne;1;436;47;1419;54192;35814;51.3151281621712;De 50 à 80 000 entrées;;OUI;C;JPPR;FIXE;NON;B;297;184;13;67.3251981051758;15.0559933637495;8.02025802789845;9.59855050317623;209;59.8463184090463;48.883869;2.44086;48.883869, 2.44086
2;404612;LES 4 DELTA 4;ILE-DE-FRANCE;81 BIS AVENUE DU BAC;94068;Saint-Maur-des-Fossés;75449;94;851;Paris;10949158;02-Petite Couronne;4;886;52;5855;86591;54665;58.4030000914662;De 80 à 100 000 entrées;;OUI;C;JP;FIXE;NON;B;209;153;93;54.7922464140262;31.5625410550705;9.83530198616967;3.80991054473361;103;20.2880722330375;48.793451;2.514771;48.793451, 2.514771
2;720400;UGC CINE CITE SQY OUEST;ILE-DE-FRANCE;1 AV. DE LA SOURCE DE LA BIEVRE;78423;Montigny-le-Bretonneux;32335;78;851;Paris;10949158;03-Grande couronne;16;3612;53;25831;529755;335385;57.9542913368219;De 450 à 700 000 entrées;UGC;NON;NON;;FIXE;OUI;B;383;241;236;33.9471195672731;48.5839921322389;12.6065741196051;4.86231418088285;168;12.5887960055982;48.784168;2.039775;48.784168, 2.039775
2;723600;MEGARAMA;ILE-DE-FRANCE;82 BOULEVARD VICTOR BORDIER;95424;Montigny-lès-Cormeilles;22305;95;851;Paris;10949158;03-Grande couronne;8;1861;53;13817;391476;239758;63.2796403039732;De 300 à 450 000 entrées;MEGARAMA;NON;NON;;FIXE;OUI;B;178;141;139;22.0256091509487;61.2335466576631;12.3712764161513;4.36956777523698;17;1.60862914818623;48.994228;2.194982;48.994228, 2.194982
3;12101;L AIGLON;NORMANDIE;7 RUE DU DOCTEUR ROUYER;61214;L' Aigle;8144;61;61301;L'Aigle;11260;06-autres communes et unités urbaines;1;490;53;1030;26836;19670;36.4311133706152;De 20 à 30 000 entrées;;OUI;E;JP;FIXE;NON;C;243;188;32;35.6895356895357;44.4521444521445;13.8561638561639;6.002156002156;139;19.1691691691692;48.762976;0.62734;48.762976, 0.62734
3;68371;LE TRIANON;PAYS DE LA LOIRE;40 RUE DE LA MAIRIE;53039;Le Bourgneuf-la-Forêt;1765;53;0;Zone rurale;14908533;04-Unités urbaines de 100 000 hbts ou plus;1;244;48;234;8709;6409;35.8870338586363;De 5 à 10 000 entrées;;OUI;E;;FIXE;NON;R;175;129;1;68.6575268087417;10.913533324284;14.6192479978282;5.80969186914619;104;54.2826116465318;48.162712;-0.971524;48.162712, -0.971524
3;80572;CENTRE CULTUREL;CENTRE-VAL DE LOIRE;RUE DES PONTS;36031;Buzançais;4579;36;36109;Buzançais;4579;06-autres communes et unités urbaines;1;210;49;330;5244;2976;76.2096774193549;De 5 à 10 000 entrées;;OUI;E;;FIXE;NON;I;139;112;0;77.8443113772455;12.5106928999145;4.8759623609923;4.76903336184773;80;44.2899914456801;46.888094;1.419282;46.888094, 1.419282
3;94997;MEGA CGR;GRAND EST;RUE AUGUSTIN FRESNEL;51108;Châlons-en-Champagne;45481;51;51501;Châlons-en-Champagne;58194;05-Unités urbaines de 20 000 à 100 000 hbts;9;1601;53;17747;163669;106360;53.8820985332832;De 150 à 200 000 entrées;CGR;NON;NON;;FIXE;OUI;C;203;171;164;35.3252052504793;48.8655916621602;11.9241925175753;3.88501056978516;28;1.99289612113465;48.940758;4.397745;48.940758, 4.397745
3;104994;CINEMA THEATRE;HAUTS DE FRANCE;13 PLACE DE L HOTEL DE VILLE;2168;Château-Thierry;15618;2;2401;Château-Thierry;23011;05-Unités urbaines de 20 000 à 100 000 hbts;4;576;53;3592;69667;45017;54.7570917653331;De 50 à 80 000 entrées;;OUI;D;;FIXE;NON;C;213;152;64;36.8135015643131;48.3321337818187;11.8564650930509;2.99789956081726;113;13.5588490180814;49.046046;3.402936;49.046046, 3.402936
3;119054;ROYAL;NORMANDIE;PLACE DE L HOTEL DE VILLE;14174;Condé-en-Normandie;6605;14;262;Condé-sur-Noireau;8018;06-autres communes et unités urbaines;1;381;53;651;15891;9603;65.4795376444861;De 10 à 20 000 entrées;;OUI;E;;FIXE;NON;C;197;149;6;49.79890551856;32.9201556009758;11.5448012131602;5.73613766730402;95;24.3159491000198;48.8506;-0.551002;48.8506, -0.551002
3;149552;ARMOR CINE;BRETAGNE;RUE DU CHEMIN VERT;22054;Erquy;4007;22;22114;Erquy;4007;06-autres communes et unités urbaines;1;245;53;376;11968;9689;23.5215192486325;De 10 à 20 000 entrées;;OUI;E;JP;FIXE;NON;I;234;186;2;68.6048654625875;12.403243641725;13.3892370070033;5.60265388868411;136;52.5433099889421;48.63121;-2.463964;48.63121, -2.463964
3;158812;VARIETES CINEMA;CENTRE-VAL DE LOIRE;107BIS RUE DU GENERAL LECLERC;45146;La Ferté-Saint-Aubin;7530;45;45205;La Ferté-Saint-Aubin;7530;06-autres communes et unités urbaines;1;187;49;282;7772;3999;94.3485871467867;De 5 à 10 000 entrées;;NON;NON;;FIXE;NON;I;159;131;1;60.6796779036441;28.7566534734543;5.62303807834039;4.94063054456121;63;40.6168964105364;47.718454;1.941702;47.718454, 1.941702
3;226211;SALLE ST MICHEL;BRETAGNE;1 RUE ARISTIDE BRIAND;35152;Liffré;8265;35;35210;Liffré;8265;06-autres communes et unités urbaines;1;300;48;375;22754;12708;79.0525653131885;De 20 à 30 000 entrées;;OUI;E;;FIXE;NON;I;157;124;4;63.4966738499016;18.4249976576408;9.60367281926356;8.47465567319404;65;29.1014710015928;48.213038;-1.504786;48.213038, -1.504786
3;348315;CINEMA CONFLUENCES SABLE SUR SARTHE;PAYS DE LA LOIRE;RUE SAINT DENIS;72264;Sablé-sur-Sarthe;12594;72;72302;Sablé-sur-Sarthe;15008;06-autres communes et unités urbaines;3;360;53;4548;70830;41855;69.2270935372118;De 50 à 80 000 entrées;;NON;NON;;FIXE;NON;C;193;140;93;49.5754853665604;36.796580701246;10.7563025210084;2.87163141118516;78;12.6514053897421;47.839358;-0.342854;47.839358, -0.342854
3;355933;CINE NOVA;PAYS DE LA LOIRE;37 RUE SAINT MICHEL;44195;Savenay;9476;44;44215;Savenay;12713;06-autres communes et unités urbaines;5;662;53;6368;121854;75449;61.5051226656417;De 100 à 150 000 entrées;;OUI;E;JPPR;FIXE;NON;C;282;194;129;37.1472216595773;47.9061170751468;11.970832489366;2.9758287759098;123;9.13341435419621;47.363726;-1.942308;47.363726, -1.942308
3;410232;CINE PHIL;PAYS DE LA LOIRE;RUE DE LA CURE;44188;Saint-Philbert-de-Grand-Lieu;9409;44;44211;Saint-Philbert-de-Grand-Lieu;9409;06-autres communes et unités urbaines;1;228;53;677;28318;8707;225.2325714942;De 20 à 30 000 entrées;;OUI;E;;FIXE;NON;I;268;220;1;62.6642940914789;22.5098070934606;11.0001213248676;3.82577749019291;121;33.7485339911837;47.037392;-1.641091;47.037392, -1.641091
