film,filmLabel,image,realisateurLabel,dureeLabel
http://www.wikidata.org/entity/Q3666653,Charlie Chan's Courage,http://commons.wikimedia.org/wiki/Special:FilePath/Charlie%20Chan%27s%20Secret%20%281936%29%20-%20Warner%20Oland%203.jpg,Eugene Forde,70
http://www.wikidata.org/entity/Q3666939,Che tempi!,http://commons.wikimedia.org/wiki/Special:FilePath/Gilberto%20Govi%201948.jpg,Giorgio Bianchi,95
http://www.wikidata.org/entity/Q3667366,Chi lavora è perduto,http://commons.wikimedia.org/wiki/Special:FilePath/Chi%20lavora%20%C3%A8%20perduto.png,Tinto Brass,85
http://www.wikidata.org/entity/Q3667548,Entrée de service,http://commons.wikimedia.org/wiki/Special:FilePath/Janet%20Gaynor%20%281934%29%20%28cropped%29.JPG,Frank Lloyd,88
http://www.wikidata.org/entity/Q3677303,Cinque poveri in automobile,http://commons.wikimedia.org/wiki/Special:FilePath/Cinque%20poveri%20in%20automobile%2018.jpg,Mario Mattoli,97
http://www.wikidata.org/entity/Q3679104,L'Accordeur,http://commons.wikimedia.org/wiki/Special:FilePath/Clarence-newspaperad-1922.jpg,William C. de Mille,70
http://www.wikidata.org/entity/Q3681878,Cobra,http://commons.wikimedia.org/wiki/Special:FilePath/1925%20-%20Strand%20Theater%20-%2024%20Dec%20MC%20-%20Allentown%20PA.jpg,Joseph Henabery,70
http://www.wikidata.org/entity/Q3682477,En cinquième vitesse,http://commons.wikimedia.org/wiki/Special:FilePath/Ewa%20Aulin%20in%20Col%20cuore%20in%20gola.png,Tinto Brass,90
http://www.wikidata.org/entity/Q3682493,Par le fer et par le feu,http://commons.wikimedia.org/wiki/Special:FilePath/Col%20ferro%20e%20col%20fuoco%20-%20Crain-Barrymore.png,Fernando Cerchio,100
http://www.wikidata.org/entity/Q3683693,Q3683693,http://commons.wikimedia.org/wiki/Special:FilePath/Colpi%20di%20timone%20-%20Gilberto%20Govi.jpg,Gennaro Righelli,95
http://www.wikidata.org/entity/Q3683737,Colpo gobbo all'italiana,http://commons.wikimedia.org/wiki/Special:FilePath/Colpo%20gobbo%20all%27italiana%20-%20Carotenuto%20Antonini.jpg,Lucio Fulci,100
http://www.wikidata.org/entity/Q3683744,Ursula l'anti-gang,http://commons.wikimedia.org/wiki/Special:FilePath/Colpo%20in%20canna%20%281975%29%20-%20Ursula%20Andress.jpg,Fernando Di Leo,97
http://www.wikidata.org/entity/Q3684124,Come le foglie,http://commons.wikimedia.org/wiki/Special:FilePath/Come%20le%20foglie%20%28film%201934%29%20Isa%20Miranda.png,Mario Camerini,80
http://www.wikidata.org/entity/Q3574023,Atlantis,http://commons.wikimedia.org/wiki/Special:FilePath/Atlantis.png,August Blom,113
http://www.wikidata.org/entity/Q3574048,A Victim of the Mormons,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Victim%20Of%20The%20Mormons%201.jpg,August Blom,45
http://www.wikidata.org/entity/Q3574960,Zaza,http://commons.wikimedia.org/wiki/Special:FilePath/Zaza-newspaperadvert-1915.jpg,Edwin S. Porter,50
http://www.wikidata.org/entity/Q3574963,Zaza,http://commons.wikimedia.org/wiki/Special:FilePath/Zaza-lobbycard-1923.jpg,Allan Dwan,66
http://www.wikidata.org/entity/Q3574977,Zazà,http://commons.wikimedia.org/wiki/Special:FilePath/Isamiranda1.jpg,Renato Castellani,88
http://www.wikidata.org/entity/Q3576618,"À bientôt, j'espère",http://commons.wikimedia.org/wiki/Special:FilePath/Citadelle%20de%20Besan%C3%A7on%207.jpg,Chris Marker,55
http://www.wikidata.org/entity/Q3576654,À cœur ouvert,http://commons.wikimedia.org/wiki/Special:FilePath/Edgar%20Ramirez%20Marion%20Laine%20Juliette%20Binoche.jpg,Marion Laine,87
http://www.wikidata.org/entity/Q3576687,À l'est de Sumatra,http://commons.wikimedia.org/wiki/Special:FilePath/Eastofsum.jpg,Budd Boetticher,82
http://www.wikidata.org/entity/Q3576760,À la croisée des chemins,http://commons.wikimedia.org/wiki/Special:FilePath/A%20la%20croisee%20des%20chemins%20-%20generique.jpg,Paul Guèvremont,
http://www.wikidata.org/entity/Q3576778,À la frontière,http://commons.wikimedia.org/wiki/Special:FilePath/Big%20Bear%20ski%20areas.jpg,John Ford,60
http://www.wikidata.org/entity/Q3576935,À vingt-trois pas du mystère,http://commons.wikimedia.org/wiki/Special:FilePath/1956%20-%20Super%20Skyway%20Drive-In%20Ad%20-%2029%20Jun%20MC%20-%20Allentown%20PA%20%28cropped%29.jpg,Henry Hathaway,94
http://www.wikidata.org/entity/Q3591947,Éternel Tourment,http://commons.wikimedia.org/wiki/Special:FilePath/Lana%20Turner%20-%20Cass%20Timberlane.jpg,George Sidney,117
http://www.wikidata.org/entity/Q3593644,Óneiro tou glyptoú,http://commons.wikimedia.org/wiki/Special:FilePath/0%20Pygmalion%20et%20Galat%C3%A9e%20-%20A-L.%20Girodet%20-%20RF%202002-4%20-%20Louvre%202.JPG,Lou Tellegen,
http://www.wikidata.org/entity/Q3595544,Q3595544,http://commons.wikimedia.org/wiki/Special:FilePath/Kanchana1952.jpg,S. M. Sriramulu Naidu,
http://www.wikidata.org/entity/Q3595633,Baroud,http://commons.wikimedia.org/wiki/Special:FilePath/Baroud.jpg,Alice Terry,65
http://www.wikidata.org/entity/Q3595633,Baroud,http://commons.wikimedia.org/wiki/Special:FilePath/Baroud.jpg,Rex Ingram,65
http://www.wikidata.org/entity/Q3596404,002 Agents secrets,http://commons.wikimedia.org/wiki/Special:FilePath/00-2%20agenti%20segretissimi%20-%20Franco%20e%20Ciccio.png,Lucio Fulci,
http://www.wikidata.org/entity/Q3596407,002 Operazione Luna,http://commons.wikimedia.org/wiki/Special:FilePath/002%20operazione%20luna%20Franco%20%26%20Ciccio.jpg,Lucio Fulci,90
http://www.wikidata.org/entity/Q3597232,Q3597232,http://commons.wikimedia.org/wiki/Special:FilePath/Twelve-Ten%20%281919%29%20-%201.jpg,Herbert Brenon,50
http://www.wikidata.org/entity/Q3597402,13 Washington Square,http://commons.wikimedia.org/wiki/Special:FilePath/13%20Washington%20Square%2C%20poster%2C%203.jpg,Melville W. Brown,60
http://www.wikidata.org/entity/Q3599091,42,http://commons.wikimedia.org/wiki/Special:FilePath/Jrobinson.jpg,Brian Helgeland,128
http://www.wikidata.org/entity/Q3599194,Quatre zizis au garde à vous,http://commons.wikimedia.org/wiki/Special:FilePath/4%20marmittoni%20alle%20grandi%20manovre%2008.png,Marino Girolami,96
http://www.wikidata.org/entity/Q3599463,Cinq pour l'enfer,http://commons.wikimedia.org/wiki/Special:FilePath/5%20per%20l%27inferno%20-%20Klaus%20Kinski.png,Gianfranco Parolini,95
http://www.wikidata.org/entity/Q3601348,Le Testament du capitaine Drew,http://commons.wikimedia.org/wiki/Special:FilePath/Adventure%27s%20End%20FilmPoster.jpeg,Arthur Lubin,60
http://www.wikidata.org/entity/Q3602420,Q3602420,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Daughter%20of%20the%20Wolf%20%281919%29%20-%201.jpg,Irvin Willat,50
http://www.wikidata.org/entity/Q3602456,La Princesse Laone,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Fallen%20Idol.jpg,Kenean Buel,
http://www.wikidata.org/entity/Q3602476,A Florida Enchantment,http://commons.wikimedia.org/wiki/Special:FilePath/A-florida-enchantment-1914-advert.jpg,Sidney Drew,63
http://www.wikidata.org/entity/Q3602491,Q3602491,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Gentleman%20from%20Mississippi%20%28scene%205%29.png,George L. Sargent,
http://www.wikidata.org/entity/Q3602564,A Love Sublime,http://commons.wikimedia.org/wiki/Special:FilePath/Browning-Tod-A-love-sublime-1917.jpg,Tod Browning,
http://www.wikidata.org/entity/Q3602564,A Love Sublime,http://commons.wikimedia.org/wiki/Special:FilePath/Browning-Tod-A-love-sublime-1917.jpg,Wilfred Lucas,
http://www.wikidata.org/entity/Q3602569,A Man's Man,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Man%27s%20Man%202.jpg,Oscar Apfel,
http://www.wikidata.org/entity/Q3602584,A Message from Mars,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Message%20from%20Mars%20%281921%29%20-%20Ad%203.jpg,Maxwell Karger,69
http://www.wikidata.org/entity/Q3602651,Q3602651,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Pair%20of%20Silk%20Stockings%20%281918%29%20-%201.jpg,Walter Edwards,60
http://www.wikidata.org/entity/Q3602660,Le Crime parfait,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Perfect%20Crime%20%281921%29%20-%20Ad%202.jpg,Wilfred Buckland,50
http://www.wikidata.org/entity/Q3602660,Le Crime parfait,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Perfect%20Crime%20%281921%29%20-%20Ad%202.jpg,Allan Dwan,50
http://www.wikidata.org/entity/Q3602700,Q3602700,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Rogue%27s%20Romance%20%281919%29%20-%20Ad%201.jpg,James Young,50
http://www.wikidata.org/entity/Q3602721,L'Hacienda rouge,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Sainted%20Devil%20theatrical%20poster.jpg,Joseph Henabery,90
http://www.wikidata.org/entity/Q3602736,Q3602736,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Sinless%20Sinner%20%281919%2C%20poster%29.jpg,James C. McKay,50
http://www.wikidata.org/entity/Q3602745,A Society Sensation,http://commons.wikimedia.org/wiki/Special:FilePath/Carmel%20Myers%20in%20an%20Advertisement%20for%20%22A%20Society%20Sensation%22.jpg,Paul Powell,
http://www.wikidata.org/entity/Q3602747,A Society Exile,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Society%20Exile%20%281919%29%20-%20Ad.jpg,George Fitzmaurice,60
http://www.wikidata.org/entity/Q3602756,Q3602756,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Stitch%20in%20Time%20%281919%29%20-%20Ad%201.jpg,Ralph Ince,
http://www.wikidata.org/entity/Q3602767,A Strange Transgressor,http://commons.wikimedia.org/wiki/Special:FilePath/%22A%20Strange%20Transgressor%22%201917%20ad%20with%20Louise%20Glaum%20by%20John%20Lynch%20and%20J.%20G.%20Hawks%20in%20Motion%20Picture%20News%20%28Jul-Aug%201917%29%20%28IA%20motionpicturenew161unse%29%20%28page%20176%20crop%29.jpg,Reginald Barker,50
http://www.wikidata.org/entity/Q3602781,A Tale of Two Worlds,http://commons.wikimedia.org/wiki/Special:FilePath/Tale%20of%20Two%20Worlds-photoad1921.jpg,Frank Lloyd,70
http://www.wikidata.org/entity/Q3602790,A Temperamental Wife,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Temperamental%20Wife%20Film%20Daily%201919.png,David Kirkland,60
http://www.wikidata.org/entity/Q3602826,Q3602826,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Virtuous%20Vamp%2C%201919.jpg,Sidney Franklin,50
http://www.wikidata.org/entity/Q3602826,Q3602826,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Virtuous%20Vamp%2C%201919.jpg,David Kirkland,50
http://www.wikidata.org/entity/Q3602849,A Woman of Pleasure,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Woman%20of%20Pleasure1920-newspaperad.jpg,Wallace Worsley,
http://www.wikidata.org/entity/Q3602887,Q3602887,http://commons.wikimedia.org/wiki/Special:FilePath/Clelia%20Matania%20A%20che%20servono%20questi%20quattrini.png,Esodo Pratelli,85
http://www.wikidata.org/entity/Q3603306,Abbiamo vinto!,http://commons.wikimedia.org/wiki/Special:FilePath/Abbiamo%20vinto.png,Robert A. Stemmle,87
http://www.wikidata.org/entity/Q3603922,Accadde al commissariato,http://commons.wikimedia.org/wiki/Special:FilePath/Accadde%20al%20commissariato%2021.jpg,Giorgio Simonelli,104
http://www.wikidata.org/entity/Q3603923,Q3603923,http://commons.wikimedia.org/wiki/Special:FilePath/Accadde%20al%20penitenziario%20-%20Peppino%20De%20Filippo%20Aldo%20Fabrizi.png,Giorgio Bianchi,92
http://www.wikidata.org/entity/Q3604698,Meurtre dans les dunes,http://commons.wikimedia.org/wiki/Special:FilePath/Acque%20amare%20-%20Mirella%20Uberti%20Narciso%20Parigi.png,Sergio Corbucci,81
http://www.wikidata.org/entity/Q3604746,Avatar : La Voie de l'eau,http://commons.wikimedia.org/wiki/Special:FilePath/Estrena%20en%20catal%C3%A0%20d%27Avatar%20El%20sentit%20de%20l%27aigua%203.jpg,James Cameron,192
http://www.wikidata.org/entity/Q3604753,Acquitted,http://commons.wikimedia.org/wiki/Special:FilePath/Acquitted%20lobby%20card.jpg,Frank R. Strayer,63
http://www.wikidata.org/entity/Q3604781,Across the Pacific,http://commons.wikimedia.org/wiki/Special:FilePath/Monte%20Blue%20in%20Across%20the%20Pacific.jpg,Roy Del Ruth,
http://www.wikidata.org/entity/Q3605058,"Adam, ennemi des femmes",http://commons.wikimedia.org/wiki/Special:FilePath/Adamo%20ed%20Eva%20-%20Barzizza%20Macario.jpg,Mario Mattoli,77
http://www.wikidata.org/entity/Q3605091,Q3605091,http://commons.wikimedia.org/wiki/Special:FilePath/Addio%20amore%20-%20Roldano%20Lupi%20Jacqueline%20Laurent.jpg,Gianni Franciolini,88
http://www.wikidata.org/entity/Q3605108,Adieu Jeunesse !,http://commons.wikimedia.org/wiki/Special:FilePath/Addiogiovinezza%20fotodiscena.jpg,Ferdinando Maria Poggioli,88
http://www.wikidata.org/entity/Q3605515,Q3605515,http://commons.wikimedia.org/wiki/Special:FilePath/Adorabili%20e%20bugiarde.jpg,Nunzio Malasomma,88
http://www.wikidata.org/entity/Q3605851,"Adultero lui, adultera lei",http://commons.wikimedia.org/wiki/Special:FilePath/Adultero%20lui%2C%20adultera%20lei%20%281963%29%20Luigi%20Giuliani%20e%20Maril%C3%B9%20Tolo.png,Raffaello Matarazzo,90
http://www.wikidata.org/entity/Q3605906,L'Aventure,http://commons.wikimedia.org/wiki/Special:FilePath/Adventure%20lobby%20card%203.jpg,Victor Fleming,70
http://www.wikidata.org/entity/Q3606281,After Midnight,http://commons.wikimedia.org/wiki/Special:FilePath/After%20Midnight%20%281921%29%20-%202.jpg,Ralph Ince,
http://www.wikidata.org/entity/Q3606437,Q3606437,http://commons.wikimedia.org/wiki/Special:FilePath/R%E1%BA%A1p%20B%C3%ACnh%20Thu%E1%BA%ADn%20-%20Phan%20Thi%E1%BA%BFt%201966-68%20-%20Photo%20by%20Edwards%20%289941843273%29.jpg,Enrico Bomba,94
http://www.wikidata.org/entity/Q3607044,Dans les faubourgs de la ville,http://commons.wikimedia.org/wiki/Special:FilePath/Ai%20margini%20della%20metropoli.jpg,Carlo Lizzani,90
http://www.wikidata.org/entity/Q3607048,"Ai vostri ordini, signora",http://commons.wikimedia.org/wiki/Special:FilePath/Ai%20vostri%20ordini%2C%20signora%E2%80%A6%20%281939%29%20Elsa%20Merlini.jpg,Mario Mattoli,72
http://www.wikidata.org/entity/Q3607585,Au diable la célébrité,http://commons.wikimedia.org/wiki/Special:FilePath/Al%20diavolo%20la%20celebrit%C3%A0%20-%20Misha%20Auer.png,Mario Monicelli,100
http://www.wikidata.org/entity/Q3607585,Au diable la célébrité,http://commons.wikimedia.org/wiki/Special:FilePath/Al%20diavolo%20la%20celebrit%C3%A0%20-%20Misha%20Auer.png,Steno,100
http://www.wikidata.org/entity/Q3609068,Aldebaran,http://commons.wikimedia.org/wiki/Special:FilePath/Aldebaran%20%28film%201935%29%20Maltagliati%20e%20Cervi.png,Alessandro Blasetti,100
http://www.wikidata.org/entity/Q3611024,Requins d'acier,http://commons.wikimedia.org/wiki/Special:FilePath/Alfa%20Tau%21%20%281942%29%20Bruno%20Zelik.jpg,Francesco De Robertis,90
http://www.wikidata.org/entity/Q3611667,Alice Adams,http://commons.wikimedia.org/wiki/Special:FilePath/Alice%20Adams%20%281923%20film%29.jpg,Rowland V. Lee,73
http://www.wikidata.org/entity/Q3612132,Allez-vous coucher !,http://commons.wikimedia.org/wiki/Special:FilePath/All%20Night%20Poster%2004.jpg,Paul Powell,58
http://www.wikidata.org/entity/Q3612293,Q3612293,http://commons.wikimedia.org/wiki/Special:FilePath/Lila%20Kedrova%20Paolo%20Villaggio%20Alla%20mia%20cara%20mamma...%20%281974%29.png,Luciano Salce,105
http://www.wikidata.org/entity/Q3612294,Prenez garde à la flotte,http://commons.wikimedia.org/wiki/Special:FilePath/Russ%20Tamblyn%20and%20Gia%20Scala%201957.jpg,Charles Walters,107
http://www.wikidata.org/entity/Q3612300,Q3612300,http://commons.wikimedia.org/wiki/Special:FilePath/Promotional%20Still%20for%20Enam%20Djam%20Di%20Djogdja%20%281951%29.jpg,Usmar Ismail,116
http://www.wikidata.org/entity/Q3612860,Aloha Oe,http://commons.wikimedia.org/wiki/Special:FilePath/Alohaoe-newspaperad-1916.jpg,Charles Swickard,
http://www.wikidata.org/entity/Q3612860,Aloha Oe,http://commons.wikimedia.org/wiki/Special:FilePath/Alohaoe-newspaperad-1916.jpg,Richard Stanton,
http://www.wikidata.org/entity/Q3612860,Aloha Oe,http://commons.wikimedia.org/wiki/Special:FilePath/Alohaoe-newspaperad-1916.jpg,Gilbert P. Hamilton,
http://www.wikidata.org/entity/Q3612878,Aloma,http://commons.wikimedia.org/wiki/Special:FilePath/Aloma%20of%20the%20South%20Seas%20lobby%20card%20-%20B.jpeg,Maurice Tourneur,90
http://www.wikidata.org/entity/Q3613092,Rivalité,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20Fonda%20in%20Slim.JPG,Ray Enright,85
http://www.wikidata.org/entity/Q3613107,Q3613107,http://commons.wikimedia.org/wiki/Special:FilePath/Altair%20-%20Lualdi%20Interlenghi.jpg,Leonardo De Mitri,85
http://www.wikidata.org/entity/Q3613203,Altissima pressione,http://commons.wikimedia.org/wiki/Special:FilePath/Altissima%20pressione.jpg,Enzo Trapani,97
http://www.wikidata.org/entity/Q3613359,Heureuse Époque,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20Gina%20Lollobrigida%20in%20a%20scene%20from%20Altri%20tempi%2C%20a%201952%20film%20directed%20by%20Alessandro%20Blasetti%201952%20-%20Touring%20Club%20Italiano%2004%201606.jpg,Alessandro Blasetti,122
http://www.wikidata.org/entity/Q3613485,Q3613485,http://commons.wikimedia.org/wiki/Special:FilePath/Always%20the%20Woman%20%281922%29%20-%202.jpg,Arthur Rosson,60
http://www.wikidata.org/entity/Q3614088,Q3614088,http://commons.wikimedia.org/wiki/Special:FilePath/George%20Walsh%2C%20Tom%20Wilson%2C%20Leo%20White%2C%20and%20others%20in%20American%20Pluck.jpg,Richard Stanton,56
http://www.wikidata.org/entity/Q3614255,Amis pour la vie,http://commons.wikimedia.org/wiki/Special:FilePath/Amiciperlapelle.jpg,Franco Rossi,91
http://www.wikidata.org/entity/Q3614568,Amour et Commérages,http://commons.wikimedia.org/wiki/Special:FilePath/Amore%20e%20chiacchiere.png,Alessandro Blasetti,95
http://www.wikidata.org/entity/Q3614578,L'Amour facile,http://commons.wikimedia.org/wiki/Special:FilePath/Amore%20facile%20-%20Linda%20Sini.jpg,Gianni Puccini,95
http://www.wikidata.org/entity/Q3614592,Amore mio non farmi male,http://commons.wikimedia.org/wiki/Special:FilePath/Amore%20mio%20non%20farmi%20male%20-%20Valentina%20Cortese%20e%20Luciano%20Salce.png,Vittorio Sindoni,100
http://www.wikidata.org/entity/Q3614597,Q3614597,http://commons.wikimedia.org/wiki/Special:FilePath/Amore%20mio%20spogliati...%20che%20poi%20ti%20spiego%21%2005.png,Fabio Pittorru,96
http://www.wikidata.org/entity/Q3614597,Q3614597,http://commons.wikimedia.org/wiki/Special:FilePath/Amore%20mio%20spogliati...%20che%20poi%20ti%20spiego%21%2005.png,Renzo Ragazzi,96
http://www.wikidata.org/entity/Q3614618,Amours d'une moitié de siècle,http://commons.wikimedia.org/wiki/Special:FilePath/Amori%20di%20mezzo%20secolo%2003.png,Roberto Rossellini,108
http://www.wikidata.org/entity/Q3614618,Amours d'une moitié de siècle,http://commons.wikimedia.org/wiki/Special:FilePath/Amori%20di%20mezzo%20secolo%2003.png,Pietro Germi,108
http://www.wikidata.org/entity/Q3614618,Amours d'une moitié de siècle,http://commons.wikimedia.org/wiki/Special:FilePath/Amori%20di%20mezzo%20secolo%2003.png,Antonio Pietrangeli,108
http://www.wikidata.org/entity/Q3614618,Amours d'une moitié de siècle,http://commons.wikimedia.org/wiki/Special:FilePath/Amori%20di%20mezzo%20secolo%2003.png,Mario Chiari,108
http://www.wikidata.org/entity/Q3614618,Amours d'une moitié de siècle,http://commons.wikimedia.org/wiki/Special:FilePath/Amori%20di%20mezzo%20secolo%2003.png,Glauco Pellegrini,108
http://www.wikidata.org/entity/Q3614621,Les Mousquetaires de la reine,http://commons.wikimedia.org/wiki/Special:FilePath/Amori%20e%20veleni.png,Giorgio Simonelli,83
http://www.wikidata.org/entity/Q3614627,Mes amours,http://commons.wikimedia.org/wiki/Special:FilePath/Enrico%20Maria%20Salerno%20e%20Monica%20Vitti%2C%20%22Amori%20miei%22%2C%201978.jpg,Steno,100
http://www.wikidata.org/entity/Q3614828,An International Marriage,http://commons.wikimedia.org/wiki/Special:FilePath/An%20International%20Marriage%20-%201916%20-%20newspaperad.jpg,Frank Lloyd,50
http://www.wikidata.org/entity/Q3616591,La Fille aux bas noirs,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Girl%20in%20Black%20Stockings%20%281957%29.jpg,Howard W. Koch,
http://www.wikidata.org/entity/Q3616813,Angeli senza paradiso,http://commons.wikimedia.org/wiki/Special:FilePath/Angeli%20senza%20paradiso.png,Ettore Maria Fizzarotti,91
http://www.wikidata.org/entity/Q3711958,Q3711958,http://commons.wikimedia.org/wiki/Special:FilePath/Divieto%20di%20sosta%20-%20Paola%20Veneroni.jpg,Marcello Albani,77
http://www.wikidata.org/entity/Q3712196,Divorce and the Daughter,http://commons.wikimedia.org/wiki/Special:FilePath/Advertisement%20for%201916%20silent%20film%20Divorce%20and%20the%20Daughter.jpg,Frederic Richard Sullivan,
http://www.wikidata.org/entity/Q3712476,Q3712476,http://commons.wikimedia.org/wiki/Special:FilePath/Documz3%20miranda%2Bhurtado.jpg,Alfredo Guarini,
http://www.wikidata.org/entity/Q3712651,Doll Face,http://commons.wikimedia.org/wiki/Special:FilePath/Poster%20-%20Doll%20Face%20%281945%29.jpg,Lewis Seiler,80
http://www.wikidata.org/entity/Q3712653,Dollar Down,http://commons.wikimedia.org/wiki/Special:FilePath/Dollar%20Down%20lobby%20card.jpg,Tod Browning,
http://www.wikidata.org/entity/Q3712674,Q3712674,http://commons.wikimedia.org/wiki/Special:FilePath/Dollars%20and%20the%20Woman%20%281920%29%20-%20Ad%201.jpg,George Terwilliger,
http://www.wikidata.org/entity/Q3712855,Domenica è sempre domenica,http://commons.wikimedia.org/wiki/Special:FilePath/Domenica%20%C3%A8%20sempre%20domenica%20-%20De%20Sica.jpg,Camillo Mastrocinque,90
http://www.wikidata.org/entity/Q3713455,Or et Poison,http://commons.wikimedia.org/wiki/Special:FilePath/Don%27t%20Marry%20for%20Money%20%281923%29%20-%201.jpg,Clarence Brown,60
http://www.wikidata.org/entity/Q3713488,Q3713488,http://commons.wikimedia.org/wiki/Special:FilePath/Don%20Buonaparte%20%281941%29%20Ermete%20Zacconi.png,Flavio Calzavara,83
http://www.wikidata.org/entity/Q3713494,Don César de Bazan,http://commons.wikimedia.org/wiki/Special:FilePath/Don%20Cesare%20di%20Bazan%20-%20Glori%20Cervi.jpg,Riccardo Freda,76
http://www.wikidata.org/entity/Q3713503,Q3713503,http://commons.wikimedia.org/wiki/Special:FilePath/Mar%C3%ADa%20Fernanda%20Ladr%C3%B3n%20de%20Guevara%20y%20Rafael%20Rivelles.JPG,Rafael Gil,137
http://www.wikidata.org/entity/Q3713689,Donatella,http://commons.wikimedia.org/wiki/Special:FilePath/Donatella%20-%20Elsa%20Martinelli.png,Mario Monicelli,104
http://www.wikidata.org/entity/Q3713906,The Battle of the Sexes,http://commons.wikimedia.org/wiki/Special:FilePath/Battleofthesexes1915ad.jpg,D. W. Griffith,50
http://www.wikidata.org/entity/Q3713971,"Donne, botte e bersaglieri",http://commons.wikimedia.org/wiki/Special:FilePath/Donne...%20botte%20e%20bersaglieri%2001.png,Ruggero Deodato,98
http://www.wikidata.org/entity/Q3713990,Fra Diavolo,http://commons.wikimedia.org/wiki/Special:FilePath/Donne%20e%20briganti%20%28film%201950%29%20Amedeo%20Nazzari%20e%20Jacqueline%20Pierreux.png,Mario Soldati,85
http://www.wikidata.org/entity/Q3714077,Q3714077,http://commons.wikimedia.org/wiki/Special:FilePath/Dopo%20divorzieremo%20%28film%201940%29%20Gioi%2C%20Nazzari%20e%20Silvi.jpg,Nunzio Malasomma,85
http://www.wikidata.org/entity/Q3714077,Q3714077,http://commons.wikimedia.org/wiki/Special:FilePath/Dopo%20divorzieremo%20%28film%201940%29%20Gioi%2C%20Nazzari%20e%20Silvi.jpg,Sandro Ruffini,85
http://www.wikidata.org/entity/Q3714789,Q3714789,http://commons.wikimedia.org/wiki/Special:FilePath/Down%20to%20Earth.jpg,Joseph Henabery,71
http://www.wikidata.org/entity/Q3714789,Q3714789,http://commons.wikimedia.org/wiki/Special:FilePath/Down%20to%20Earth.jpg,John Emerson,71
http://www.wikidata.org/entity/Q3715354,La Marchande de rêves,http://commons.wikimedia.org/wiki/Special:FilePath/Drifting%20%281923%29%20poster.jpg,Tod Browning,70
http://www.wikidata.org/entity/Q3715556,Jeunesse triomphante,http://commons.wikimedia.org/wiki/Special:FilePath/Drums%20of%20Love.jpg,D. W. Griffith,100
http://www.wikidata.org/entity/Q3715959,Q3715959,http://commons.wikimedia.org/wiki/Special:FilePath/Due%20cuori%20%281943%29%20Genazzani%20e%20Simor.png,Carlo Borghesio,
http://www.wikidata.org/entity/Q3715964,Q3715964,http://commons.wikimedia.org/wiki/Special:FilePath/Due%20cuori%20felici%20%281932%29%20Mim%C3%AC%20Aylmer.png,Baldassarre Negroni,78
http://www.wikidata.org/entity/Q3715965,Due cuori fra le belve,http://commons.wikimedia.org/wiki/Special:FilePath/Due%20cuori%20fra%20le%20belve%20%281943%29%20Tot%C3%B2%20%282%29.png,Giorgio Simonelli,83
http://www.wikidata.org/entity/Q3715989,Deux Anglais à Paris,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20Alec%20Guinness%20and%20Vernon%20Gray%20in%20a%20scene%20from%20To%20Paris%20with%20Love%20%28Due%20inglesi%20a%20Parigi%29%2C%20a%201955%20film%20directed%20by%20Robert%20Hamer%201955%20-%20Touring%20Club%20Italiano%2004%200800.jpg,Robert Hamer,78
http://www.wikidata.org/entity/Q3715993,Deux Lettres anonymes,http://commons.wikimedia.org/wiki/Special:FilePath/Due%20lettere%20anonime%20%28film%201945%29%20Clara%20Calamai%20e%20Andrea%20Checchi.png,Mario Camerini,82
http://www.wikidata.org/entity/Q3715997,Deux Mafiosi contre Goldginger,http://commons.wikimedia.org/wiki/Special:FilePath/Rey%20Paul.jpg,Giorgio Simonelli,93
http://www.wikidata.org/entity/Q3716004,Q3716004,http://commons.wikimedia.org/wiki/Special:FilePath/Due%20milioni%20per%20un%20sorriso%20-%20Giuseppe%20Porelli%20Sandra%20Ravel.jpg,Mario Soldati,75
http://www.wikidata.org/entity/Q3716004,Q3716004,http://commons.wikimedia.org/wiki/Special:FilePath/Due%20milioni%20per%20un%20sorriso%20-%20Giuseppe%20Porelli%20Sandra%20Ravel.jpg,Carlo Borghesio,75
http://www.wikidata.org/entity/Q3716011,Q3716011,http://commons.wikimedia.org/wiki/Special:FilePath/Due%20occhi%20per%20non%20vedere%20-%20Loretta%20Vinci%20Romolo%20Costa.jpg,Gennaro Righelli,75
